sample_id,word_id,raw_word,start_candidate,end_candidate,algorithm_status,review_status,main_text_evidence,priority,bounds_order_check,audio_offset_s,review_page
10,10,fluffy,2.878002775493421,3.440740748355263,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,11,chick,3.440740748355263,3.7623053042763157,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,12,flicks,3.7623053042763157,4.132104543585526,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,13,sometimes,4.132104543585526,4.260730365953947,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,14,so,4.548563527960526,5.064641755756579,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,15,I'm,5.064641755756579,5.225424033717105,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,20,this,6.768933902138158,7.026185546874999,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,21,one,7.026185546874999,7.251280736019736,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,22,was,7.251280736019736,7.572845291940789,accepted,pending,False,3,pass,0.0,assets/10_review.html
10,23,pretty,7.892834909539474,8.408913137335526,accepted,pending,False,3,pass,0.0,assets/10_review.html
11,0,I,0.2252122905027933,0.49868435754189944,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,2,be,0.6273770949720671,0.7560698324022346,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,4,to,2.7173184357541897,3.2334050279329607,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,5,have,3.2334050279329607,3.3299245810055864,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,6,made,3.3299245810055864,3.522963687150838,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,7,this,3.522963687150838,3.748175977653631,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,9,if,3.9412150837988826,4.391639664804469,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,10,I,4.391639664804469,4.5203324022346365,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,11,was,4.5203324022346365,4.649025139664804,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,12,a,4.649025139664804,4.745544692737431,accepted,pending,False,3,pass,0.0,assets/11_review.html
11,13,director,4.745544692737431,5.099449720670391,accepted,pending,False,3,pass,0.0,assets/11_review.html
12,2,an,0.9471311564837905,1.0755557200748131,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,3,individual,1.0755557200748131,1.573200903990025,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,4,previously,1.573200903990025,2.3276952150872816,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,5,had,2.3276952150872816,2.4882259195760597,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,6,good,2.4882259195760597,2.8413934694513716,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,7,"credit,",2.8413934694513716,3.066136455735661,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,8,but,3.3527369077306735,3.8848430486284293,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,9,usually,4.155390430174563,4.671443500623441,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,12,fault,5.377778600374064,5.602521586658354,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,13,of,5.602521586658354,5.827264572942644,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,14,their,5.827264572942644,5.955689136533666,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,15,"own,",5.955689136533666,6.1483259819202,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,16,or,6.3707141521197,6.8867672225685785,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,17,perhaps,6.8867672225685785,7.111510208852868,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,18,by,7.111510208852868,7.5931023223192025,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,19,fault,7.5931023223192025,7.817845308603491,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,20,of,7.817845308603491,8.074694435785537,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,21,their,8.074694435785537,8.203118999376558,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,22,"own,",8.203118999376558,8.363649703865336,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,23,they,8.363649703865336,8.684711112842892,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,24,have,8.684711112842892,8.877347958229427,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,25,let,8.877347958229427,9.102090944513716,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,26,their,9.102090944513716,9.29472778990025,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,27,credit,9.29472778990025,9.487364635286783,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,28,"sag,",9.487364635286783,10.17764666458853,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,29,and,10.17764666458853,10.482655003117207,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,30,credit,10.608724750623441,11.12477782107232,accepted,pending,False,3,pass,0.0,assets/12_review.html
12,31,scores,11.12477782107232,11.381626948254365,accepted,pending,False,3,pass,0.0,assets/12_review.html
13,0,For,0.016081944444444444,0.08040972222222223,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,1,"example,",0.08040972222222223,0.20906527777777778,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,6,set,1.270473611111111,1.3991291666666665,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,7,of,1.3991291666666665,1.5599486111111112,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,8,data,1.5599486111111112,1.9137513888888888,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,9,and,2.2339305555555553,2.766094444444444,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,10,from,2.7807166666666667,3.505863888888889,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,11,that,3.505863888888889,3.9079125,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,12,"data,",3.9079125,4.261715277777778,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,14,can,4.6155180555555555,4.7763375,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,16,a,4.8728291666666665,5.001484722222222,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,17,relationship,5.001484722222222,5.516106944444444,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,18,between,5.516106944444444,5.902073611111111,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,19,any,5.902073611111111,6.288040277777778,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,20,two,6.288040277777778,6.577515277777778,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,21,of,6.577515277777778,6.738334722222222,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,22,the,6.738334722222222,6.8991541666666665,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,23,given,6.8991541666666665,7.027809722222222,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,24,factors,7.027809722222222,7.864070833333333,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,25,or,7.864070833333333,8.2500375,accepted,pending,False,3,pass,0.0,assets/13_review.html
13,26,more.,8.2500375,8.475184722222222,accepted,pending,False,3,pass,0.0,assets/13_review.html
14,0,He,0.20837441222570532,0.4648352272727273,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,3,co-founder,0.6571808385579938,1.2342176724137932,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,4,of,1.2342176724137932,1.362448079937304,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,5,Rossen,1.362448079937304,1.8433121081504704,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,6,and,1.8433121081504704,2.0036001175548592,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,7,Vettese,2.0036001175548592,2.356233738244514,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,8,Limited,2.356233738244514,2.740924960815047,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,9,and,2.740924960815047,3.157673785266458,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,10,the,3.157673785266458,3.285904192789969,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,15,Uniform,4.792611481191223,5.289504310344828,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,16,Final,5.289504310344828,5.626109130094044,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,17,Examination,5.879462774294671,6.39549157523511,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,18,(UFE),6.39549157523511,6.619894788401254,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,20,at,7.674688479623825,8.190717280564265,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,21,Toronto's,8.190717280564265,8.719667711598746,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,22,York,8.719667711598746,8.79981171630094,accepted,pending,False,3,pass,0.0,assets/14_review.html
14,23,University.,8.828762147335423,9.3608197492163,accepted,pending,False,3,pass,0.0,assets/14_review.html
15,0,"However,",5.049895010964913,5.565935169956141,accepted,pending,False,3,pass,0.0,assets/15_review.html
15,5,family,5.8867383497807015,5.9829793037280705,accepted,pending,False,3,pass,0.0,assets/15_review.html
15,9,they,6.335862801535088,6.432103755482457,accepted,pending,False,3,pass,0.0,assets/15_review.html
15,10,believed,6.432103755482457,6.560425027412281,accepted,pending,False,3,pass,0.0,assets/15_review.html
15,13,power,6.849147889254386,7.041629797149123,accepted,pending,False,3,pass,0.0,assets/15_review.html
16,1,a,0.534264295212766,0.6314032579787234,accepted,pending,False,3,pass,0.0,assets/16_review.html
16,2,"terrible,",0.6314032579787234,0.7933015292553192,accepted,pending,False,3,pass,0.0,assets/16_review.html
16,4,is,1.408514960106383,1.5380335771276594,accepted,pending,False,3,pass,0.0,assets/16_review.html
16,5,a,1.5380335771276594,1.6675521941489362,accepted,pending,False,3,pass,0.0,assets/16_review.html
16,6,terrible,1.6675521941489362,1.829450465425532,accepted,pending,False,3,pass,0.0,assets/16_review.html
16,7,movie,1.829450465425532,2.3799045877659575,accepted,pending,False,3,pass,0.0,assets/16_review.html
17,1,these,0.882526216442953,1.1713529781879195,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,2,four,1.1713529781879195,1.460179739932886,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,3,design,1.460179739932886,1.8773739513422818,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,4,concepts,1.8773739513422818,2.711762374161074,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,5,to,2.711762374161074,2.808037961409396,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,6,your,2.808037961409396,2.968497273489933,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,8,is,3.8324014261744965,4.34844735738255,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,11,and,5.790005033557047,6.306050964765101,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,12,will,6.306050964765101,6.787428901006711,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,13,make,6.787428901006711,6.979980075503356,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,14,people,6.979980075503356,7.140439387583893,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,15,think,7.140439387583893,7.4613580117449665,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,16,you,7.4613580117449665,7.686001048657719,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,17,turned,7.686001048657719,7.846460360738256,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,18,into,7.846460360738256,8.151333053691275,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,19,a,8.151333053691275,8.231562709731545,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,20,design,8.231562709731545,8.392022021812082,accepted,pending,False,3,pass,0.0,assets/17_review.html
17,21,guru.,8.392022021812082,8.937583682885908,accepted,pending,False,3,pass,0.0,assets/17_review.html
18,0,-And,0.22453689759036144,0.49718884466437174,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,1,in,0.49718884466437174,0.6575723429432014,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,2,Denmark,0.6575723429432014,1.1066461381239243,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,4,the,1.1066461381239243,1.587796632960413,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,5,first,1.587796632960413,1.8123335305507746,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,6,Baltic,1.8123335305507746,2.2293306260757317,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,7,Cod,2.2293306260757317,2.5982126721170395,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,8,fishery,2.5982126721170395,3.1114398666092944,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,9,has,3.156743760757315,3.6727821105851977,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,10,been,3.6727821105851977,3.833165608864028,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,15,the,6.6210273235800345,7.137065673407918,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,16,Faeroese,7.137065673407918,7.682369567555938,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,17,Mackerel,7.682369567555938,8.115405012908777,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,18,Fishery,8.115405012908777,8.484287058950088,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,22,MSC,9.157897751721169,9.895661843803786,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,23,certification,9.895661843803786,10.473042437607575,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,24,based,10.726844879518072,11.32307497848537,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,25,on,11.32307497848537,11.43534342728055,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,26,the,11.43534342728055,11.563650225903615,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,27,fact,11.563650225903615,11.69195702452668,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,28,that,11.69195702452668,11.948570621772806,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,29,the,11.948570621772806,12.07687742039587,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,30,fishery,12.07687742039587,12.461797816265062,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,31,has,12.461797816265062,12.590104614888123,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,33,to,12.78256481282272,13.135408509036143,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,34,reach,13.135408509036143,13.295792007314976,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,35,an,13.295792007314976,13.48825220524957,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,36,agreement,13.48825220524957,13.937326000430293,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,37,on,14.094898343373494,14.610936693201378,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,38,mackerel,14.610936693201378,15.140202237521514,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,39,quotas,15.140202237521514,15.637391082185886,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,40,with,15.637391082185886,15.990234778399312,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,41,Norway,16.08365372203098,16.85630566910499,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,42,and,16.85630566910499,17.11291926635112,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,43,the,17.11291926635112,17.209149365318417,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,44,European,17.209149365318417,17.578031411359724,accepted,pending,False,3,pass,0.0,assets/18_review.html
18,45,Union.,17.578031411359724,17.786529959122205,accepted,pending,False,3,pass,0.0,assets/18_review.html
19,0,People,0.22470681014150942,0.4975650795990566,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,1,are,0.4975650795990566,0.7543728626179245,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,2,surprisingly,0.8161398879716981,1.5889981574292453,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,3,forgiving,1.5889981574292453,2.1347146963443393,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,4,brands,2.1347146963443393,2.6483302623820757,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,5,when,2.6483302623820757,2.8409360996462265,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,6,they,2.8409360996462265,2.9693399911556604,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,7,own,2.9693399911556604,3.19404680129717,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,8,up,3.19404680129717,3.547157502948113,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,9,to,3.547157502948113,3.7397633402122636,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,15,out,6.693052844929245,6.8214567364386784,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,16,there,6.8214567364386784,7.01406257370283,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,17,love,7.107930571933962,7.6239810583726415,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,18,to,7.6239810583726415,8.07339467865566,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,19,point,8.07339467865566,8.233899543042453,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,20,fingers,8.233899543042453,8.52280829893868,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,21,and,8.52280829893868,8.972221919221699,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,22,jump,8.972221919221699,9.164827756485849,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,23,all,9.164827756485849,9.485837485259434,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,24,over,9.485837485259434,9.710544295400943,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,25,"imperfections,",9.710544295400943,10.64147250884434,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,26,but,10.703239534198113,11.219290020636793,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,27,for,11.219290020636793,11.379794885023585,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,28,the,11.379794885023585,11.508198776533018,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,29,most,11.508198776533018,11.70080461379717,accepted,pending,False,3,pass,0.0,assets/19_review.html
19,30,"part,",11.70080461379717,11.861309478183962,accepted,pending,False,3,pass,0.0,assets/19_review.html
20,0,And,0.19246068249258158,0.4971900964391691,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,1,of,0.4971900964391691,0.6575739985163205,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,6,link,1.5878006305637982,1.8604532640949554,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,7,of,1.8604532640949554,2.036875556379822,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,8,the,2.036875556379822,2.1331058976261126,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,9,description,2.1331058976261126,2.2934897997032637,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,10,of,2.2934897997032637,2.646334384272997,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,11,this,2.646334384272997,2.774641505934718,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,12,video,2.774641505934718,3.1916396513353114,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,13,for,3.1916396513353114,3.3199467729970324,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,14,"more,",3.3199467729970324,3.5444842359050446,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,15,and,3.9907492581602373,4.506787648367952,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,17,have,4.7954786721068245,4.923785793768546,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,18,more,4.923785793768546,5.244553597922849,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,19,live,5.244553597922849,5.629474962908011,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,20,updates,5.629474962908011,6.367240912462908,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,21,and,6.367240912462908,6.59177837537092,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,22,a,6.59177837537092,6.880469399109792,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,23,stock,6.880469399109792,7.072930081602374,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,24,market,7.072930081602374,7.393697885756676,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,27,at,8.484308419881305,8.724884272997032,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,28,the,8.724884272997032,8.9013065652819,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,29,end,8.9013065652819,9.02961368694362,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,30,of,9.02961368694362,9.12584402818991,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,31,the,9.12584402818991,9.222074369436202,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,32,day,9.222074369436202,9.318304710682492,accepted,pending,False,3,pass,0.0,assets/20_review.html
20,33,today.,9.318304710682492,9.606995734421364,accepted,pending,False,3,pass,0.0,assets/20_review.html
