sample_id,word_id,raw_word,auto_start_common,auto_end_common,auto_log_score,algorithm_status,review_status,reviewer,reviewed_at,review_start_common,review_end_common,notes
14,1,is,0.4648352272727273,0.5610080329153605,-1.7949816017062403,accepted,pending,,,,,
14,2,the,0.5610080329153605,0.6571808385579938,-0.011294693259211877,accepted,pending,,,,,
14,3,co-founder,0.6571808385579938,1.2342176724137932,-0.008415400348256111,accepted,pending,,,,,
14,4,of,1.2342176724137932,1.362448079937304,-0.004638839225663105,accepted,pending,,,,,
14,5,Rossen,1.362448079937304,1.8433121081504704,-0.562951816389841,accepted,pending,,,,,
14,6,and,1.8433121081504704,2.0036001175548592,-0.001001812022877857,accepted,pending,,,,,
14,7,Vettese,2.0036001175548592,2.356233738244514,-1.2559574268629645,accepted,pending,,,,,
14,8,Limited,2.356233738244514,2.740924960815047,-0.017778394781041484,accepted,pending,,,,,
14,9,and,2.740924960815047,3.157673785266458,-0.022393298756659654,accepted,pending,,,,,
14,10,the,3.157673785266458,3.285904192789969,-0.00011116504526853532,accepted,pending,,,,,
14,11,former,3.285904192789969,3.446192202194357,-0.0001896654946904164,accepted,pending,,,,,
14,12,Executive,3.446192202194357,4.135430642633229,-0.023094995217562732,accepted,pending,,,,,
14,13,Director,4.135430642633229,4.5361506661442,-0.0003252842092131494,accepted,pending,,,,,
14,14,of,4.5361506661442,4.792611481191223,-0.04250970376205032,accepted,pending,,,,,
14,15,Uniform,4.792611481191223,5.289504310344828,-0.031651252277201065,accepted,pending,,,,,
14,16,Final,5.289504310344828,5.626109130094044,-0.019099020032717816,accepted,pending,,,,,
14,17,Examination,5.879462774294671,6.39549157523511,-0.00031927252625006105,accepted,pending,,,,,
14,18,(UFE),6.39549157523511,6.619894788401254,-3.8300084244914756,accepted,pending,,,,,
14,19,courses,6.619894788401254,6.8763556034482765,-3.5418438577295888,accepted,pending,,,,,
14,20,at,7.674688479623825,8.190717280564265,-0.24617285514419465,accepted,pending,,,,,
14,21,Toronto's,8.190717280564265,8.719667711598746,-0.22636257286367822,accepted,pending,,,,,
14,22,York,8.719667711598746,8.79981171630094,-0.008340117696207017,accepted,pending,,,,,
14,23,University.,8.828762147335423,9.3608197492163,-0.04626171053232084,accepted,pending,,,,,
15,0,"However,",5.049895010964913,5.565935169956141,-2.2942534048039915,accepted,pending,,,,,
15,1,despite,5.565935169956141,5.694256441885965,-7.154725611200178,rejected,pending,,,,,
15,2,their,5.694256441885965,5.758417077850877,-10.64943033456802,rejected,pending,,,,,
15,3,"poverty,",5.758417077850877,5.8225777138157895,-14.795514285564394,rejected,pending,,,,,
15,4,the,5.8225777138157895,5.8867383497807015,-8.92046755552289,rejected,pending,,,,,
15,5,family,5.8867383497807015,5.9829793037280705,-9.696735651232302e-05,accepted,pending,,,,,
15,6,prioritize,5.9829793037280705,6.175461211622807,-13.09223211624582,rejected,pending,,,,,
15,7,education,6.175461211622807,6.239621847587719,-13.000178337096258,rejected,pending,,,,,
15,8,because,6.239621847587719,6.335862801535088,-13.944795906543646,rejected,pending,,,,,
15,9,they,6.335862801535088,6.432103755482457,-3.659616095319507e-05,accepted,pending,,,,,
15,10,believed,6.432103755482457,6.560425027412281,-4.008607531291998,accepted,pending,,,,,
15,11,in,6.560425027412281,6.752906935307017,-5.105298260695945,rejected,pending,,,,,
15,12,its,6.752906935307017,6.849147889254386,-7.7202630633326805,rejected,pending,,,,,
15,13,power,6.849147889254386,7.041629797149123,-1.6377143660832243,accepted,pending,,,,,
15,14,to,7.041629797149123,7.105790433114036,-12.67319630466227,rejected,pending,,,,,
15,15,transform,7.105790433114036,7.202031387061403,-15.272471547122677,rejected,pending,,,,,
15,16,lives,7.202031387061403,7.266192023026315,-11.67477832507575,rejected,pending,,,,,
16,0,It's,0.1942779255319149,0.534264295212766,-0.2761978526814346,accepted,pending,,,,,
16,1,a,0.534264295212766,0.6314032579787234,-0.7769306518312078,accepted,pending,,,,,
16,2,"terrible,",0.6314032579787234,0.7933015292553192,-3.358586235435723e-05,accepted,pending,,,,,
16,3,this,0.8923251329787234,1.408514960106383,-0.8799985335406824,accepted,pending,,,,,
16,4,is,1.408514960106383,1.5380335771276594,-0.00012423782845871756,accepted,pending,,,,,
16,5,a,1.5380335771276594,1.6675521941489362,-0.0008773693260536675,accepted,pending,,,,,
16,6,terrible,1.6675521941489362,1.829450465425532,-0.0008822924149853861,accepted,pending,,,,,
16,7,movie,1.829450465425532,2.3799045877659575,-0.11833921362915589,accepted,pending,,,,,
17,0,Applying,0.3369645553691275,0.882526216442953,-0.21529389075434657,accepted,pending,,,,,
17,1,these,0.882526216442953,1.1713529781879195,-0.0010796709878917454,accepted,pending,,,,,
17,2,four,1.1713529781879195,1.460179739932886,-0.00015850828769714553,accepted,pending,,,,,
17,3,design,1.460179739932886,1.8773739513422818,-5.602750955328399e-06,accepted,pending,,,,,
17,4,concepts,1.8773739513422818,2.711762374161074,-0.1416375753883301,accepted,pending,,,,,
17,5,to,2.711762374161074,2.808037961409396,-0.12805272055993555,accepted,pending,,,,,
17,6,your,2.808037961409396,2.968497273489933,-0.0030283756785962623,accepted,pending,,,,,
17,7,presentations,2.968497273489933,3.7707938338926175,-0.0013478639724692808,accepted,pending,,,,,
17,8,is,3.8324014261744965,4.34844735738255,-7.821712787273661e-05,accepted,pending,,,,,
17,9,"simple,",4.34844735738255,4.797733431208053,-5.537841260842942e-05,accepted,pending,,,,,
17,10,easy,5.148167785234899,5.664213716442953,-1.2025066828069697e-05,accepted,pending,,,,,
17,11,and,5.790005033557047,6.306050964765101,-0.0001078182450346965,accepted,pending,,,,,
17,12,will,6.306050964765101,6.787428901006711,-0.0005044481823066604,accepted,pending,,,,,
17,13,make,6.787428901006711,6.979980075503356,-0.0006078560210577658,accepted,pending,,,,,
17,14,people,6.979980075503356,7.140439387583893,-0.005754725074318401,accepted,pending,,,,,
17,15,think,7.140439387583893,7.4613580117449665,-0.009480497878573146,accepted,pending,,,,,
17,16,you,7.4613580117449665,7.686001048657719,-0.0008582781643298176,accepted,pending,,,,,
17,17,turned,7.686001048657719,7.846460360738256,-7.577763017252437e-05,accepted,pending,,,,,
17,18,into,7.846460360738256,8.151333053691275,-0.0799543171214907,accepted,pending,,,,,
17,19,a,8.151333053691275,8.231562709731545,-9.861489100633965e-05,accepted,pending,,,,,
17,20,design,8.231562709731545,8.392022021812082,-0.004084514964597474,accepted,pending,,,,,
17,21,guru.,8.392022021812082,8.937583682885908,-0.9992363880865516,accepted,pending,,,,,
18,0,-And,0.22453689759036144,0.49718884466437174,-6.632393948891036e-05,accepted,pending,,,,,
18,1,in,0.49718884466437174,0.6575723429432014,-0.002515886731913497,accepted,pending,,,,,
18,2,Denmark,0.6575723429432014,1.1066461381239243,-0.04367130539740589,accepted,pending,,,,,
18,4,the,1.1066461381239243,1.587796632960413,-0.0004043543888177699,accepted,pending,,,,,
18,5,first,1.587796632960413,1.8123335305507746,-8.472268865895265e-05,accepted,pending,,,,,
18,6,Baltic,1.8123335305507746,2.2293306260757317,-0.0015869666382915934,accepted,pending,,,,,
18,7,Cod,2.2293306260757317,2.5982126721170395,-0.029203006619220352,accepted,pending,,,,,
18,8,fishery,2.5982126721170395,3.1114398666092944,-0.043804911018870296,accepted,pending,,,,,
18,9,has,3.156743760757315,3.6727821105851977,-4.7683243025176125e-06,accepted,pending,,,,,
18,10,been,3.6727821105851977,3.833165608864028,-0.0006064854888627735,accepted,pending,,,,,
18,11,MSC,3.833165608864028,4.28223940404475,-2.487740840829322,accepted,pending,,,,,
18,13,certified,4.28223940404475,4.827543298192771,-0.009144546887057015,accepted,pending,,,,,
18,14,"-Meanwhile,",5.8191098321858865,6.33514818201377,-0.0002187216761166824,accepted,pending,,,,,
18,15,the,6.6210273235800345,7.137065673407918,-4.775732208361916e-06,accepted,pending,,,,,
18,16,Faeroese,7.137065673407918,7.682369567555938,-2.128966943500119,accepted,pending,,,,,
18,17,Mackerel,7.682369567555938,8.115405012908777,-0.022269098501195773,accepted,pending,,,,,
18,18,Fishery,8.115405012908777,8.484287058950088,-0.07097035864133734,accepted,pending,,,,,
18,19,has,8.484287058950088,8.708823956540447,-0.023801453615419632,accepted,pending,,,,,
18,20,been,8.708823956540447,8.869207454819279,-0.0004033608671974775,accepted,pending,,,,,
18,21,denied,8.869207454819279,9.157897751721169,-1.3499873047884137e-05,accepted,pending,,,,,
18,22,MSC,9.157897751721169,9.895661843803786,-1.4212359685905653,accepted,pending,,,,,
18,23,certification,9.895661843803786,10.473042437607575,-1.1324292238430518,accepted,pending,,,,,
18,24,based,10.726844879518072,11.32307497848537,-0.00040717108069468635,accepted,pending,,,,,
18,25,on,11.32307497848537,11.43534342728055,-0.00022050324029502613,accepted,pending,,,,,
18,26,the,11.43534342728055,11.563650225903615,-0.0026071922181358786,accepted,pending,,,,,
18,27,fact,11.563650225903615,11.69195702452668,-7.16139893484069e-05,accepted,pending,,,,,
18,28,that,11.69195702452668,11.948570621772806,-0.0006443959357745095,accepted,pending,,,,,
18,29,the,11.948570621772806,12.07687742039587,-0.000863895972725004,accepted,pending,,,,,
18,30,fishery,12.07687742039587,12.461797816265062,-0.04066741212476129,accepted,pending,,,,,
18,31,has,12.461797816265062,12.590104614888123,-0.0072072059286559425,accepted,pending,,,,,
18,32,failed,12.590104614888123,12.78256481282272,-0.4392423431044996,accepted,pending,,,,,
18,33,to,12.78256481282272,13.135408509036143,-0.0021644080808171525,accepted,pending,,,,,
18,34,reach,13.135408509036143,13.295792007314976,-6.019189359918187e-05,accepted,pending,,,,,
18,35,an,13.295792007314976,13.48825220524957,-4.3530587345230745e-05,accepted,pending,,,,,
18,36,agreement,13.48825220524957,13.937326000430293,-0.00013921758591501593,accepted,pending,,,,,
18,37,on,14.094898343373494,14.610936693201378,-1.086136534123692e-05,accepted,pending,,,,,
18,38,mackerel,14.610936693201378,15.140202237521514,-0.014330561985861578,accepted,pending,,,,,
18,39,quotas,15.140202237521514,15.637391082185886,-0.04312228934736595,accepted,pending,,,,,
18,40,with,15.637391082185886,15.990234778399312,-0.0005115658322665695,accepted,pending,,,,,
18,41,Norway,16.08365372203098,16.85630566910499,-5.7417891607656205e-05,accepted,pending,,,,,
18,42,and,16.85630566910499,17.11291926635112,-0.003076230857843143,accepted,pending,,,,,
18,43,the,17.11291926635112,17.209149365318417,-0.00010739603749243543,accepted,pending,,,,,
18,44,European,17.209149365318417,17.578031411359724,-0.01047111197434584,accepted,pending,,,,,
18,45,Union.,17.578031411359724,17.786529959122205,-0.0005438595136725764,accepted,pending,,,,,
19,0,People,0.22470681014150942,0.4975650795990566,-8.304832867622736e-06,accepted,pending,,,,,
19,1,are,0.4975650795990566,0.7543728626179245,-0.6936534391174405,accepted,pending,,,,,
19,2,surprisingly,0.8161398879716981,1.5889981574292453,-0.00014942906950807355,accepted,pending,,,,,
19,3,forgiving,1.5889981574292453,2.1347146963443393,-0.06460935329422668,accepted,pending,,,,,
19,4,brands,2.1347146963443393,2.6483302623820757,-0.0697331704186414,accepted,pending,,,,,
19,5,when,2.6483302623820757,2.8409360996462265,-0.0007795944312519509,accepted,pending,,,,,
19,6,they,2.8409360996462265,2.9693399911556604,-1.5675759184929916e-05,accepted,pending,,,,,
19,7,own,2.9693399911556604,3.19404680129717,-0.00013524919807395008,accepted,pending,,,,,
19,8,up,3.19404680129717,3.547157502948113,-0.0038852701042344506,accepted,pending,,,,,
19,9,to,3.547157502948113,3.7397633402122636,-1.0410824927475915e-05,accepted,pending,,,,,
19,10,"mistakes,",3.7397633402122636,4.349681824882076,-0.0005874181217048857,accepted,pending,,,,,
19,11,and,4.636155660377359,5.152206146816038,-0.00012532055539571374,accepted,pending,,,,,
19,12,unfortunately,5.152206146816038,5.95473046875,-0.0019831490957147825,accepted,pending,,,,,
19,13,some,5.95473046875,6.179437278891509,-3.520477419627355e-05,accepted,pending,,,,,
19,14,haters,6.179437278891509,6.693052844929245,-0.0002625766812225372,accepted,pending,,,,,
19,15,out,6.693052844929245,6.8214567364386784,-0.00011716670618966418,accepted,pending,,,,,
19,16,there,6.8214567364386784,7.01406257370283,-7.91274297758567e-05,accepted,pending,,,,,
19,17,love,7.107930571933962,7.6239810583726415,-0.00036075564236463553,accepted,pending,,,,,
19,18,to,7.6239810583726415,8.07339467865566,-0.0014716729676048804,accepted,pending,,,,,
19,19,point,8.07339467865566,8.233899543042453,-3.078413341484065e-05,accepted,pending,,,,,
19,20,fingers,8.233899543042453,8.52280829893868,-5.5265315563701736e-05,accepted,pending,,,,,
19,21,and,8.52280829893868,8.972221919221699,-2.067339496595163e-05,accepted,pending,,,,,
19,22,jump,8.972221919221699,9.164827756485849,-0.00017838318786189689,accepted,pending,,,,,
19,23,all,9.164827756485849,9.485837485259434,-2.8501269769520833e-05,accepted,pending,,,,,
19,24,over,9.485837485259434,9.710544295400943,-0.0010384702854935313,accepted,pending,,,,,
19,25,"imperfections,",9.710544295400943,10.64147250884434,-0.029831260326232466,accepted,pending,,,,,
19,26,but,10.703239534198113,11.219290020636793,-1.948566052752366e-05,accepted,pending,,,,,
19,27,for,11.219290020636793,11.379794885023585,-9.20424936055042e-05,accepted,pending,,,,,
19,28,the,11.379794885023585,11.508198776533018,-0.0005406100349887311,accepted,pending,,,,,
19,29,most,11.508198776533018,11.70080461379717,-3.496792729151821e-06,accepted,pending,,,,,
19,30,"part,",11.70080461379717,11.861309478183962,-2.099999645466255e-05,accepted,pending,,,,,
19,31,people,11.861309478183962,12.11811726120283,-8.392699827108885e-05,accepted,pending,,,,,
19,32,understand,12.179884286556604,12.695934772995283,-9.6979149742872e-06,accepted,pending,,,,,
20,0,And,0.19246068249258158,0.4971900964391691,-1.070476226914252e-05,accepted,pending,,,,,
20,1,of,0.4971900964391691,0.6575739985163205,-0.002580180308228819,accepted,pending,,,,,
20,2,"course,",0.6575739985163205,0.9783418026706231,-0.011342584920094368,accepted,pending,,,,,
20,3,click,0.9783418026706231,1.2830712166172107,-0.0040679115395505505,accepted,pending,,,,,
20,4,in,1.2830712166172107,1.459493508902077,-0.0006747171846654965,accepted,pending,,,,,
20,5,the,1.459493508902077,1.5878006305637982,-0.00015010324420927645,accepted,pending,,,,,
20,6,link,1.5878006305637982,1.8604532640949554,-0.016717233311283053,accepted,pending,,,,,
20,7,of,1.8604532640949554,2.036875556379822,-2.102780392073479,accepted,pending,,,,,
20,8,the,2.036875556379822,2.1331058976261126,-0.0006554052661158494,accepted,pending,,,,,
20,9,description,2.1331058976261126,2.2934897997032637,-0.000497908560646465,accepted,pending,,,,,
20,10,of,2.2934897997032637,2.646334384272997,-0.00013144388123526534,accepted,pending,,,,,
20,11,this,2.646334384272997,2.774641505934718,-0.0009512269105016458,accepted,pending,,,,,
20,12,video,2.774641505934718,3.1916396513353114,-1.8917260374884108,accepted,pending,,,,,
20,13,for,3.1916396513353114,3.3199467729970324,-0.0003695277200677083,accepted,pending,,,,,
20,14,"more,",3.3199467729970324,3.5444842359050446,-0.00012249165373153423,accepted,pending,,,,,
20,15,and,3.9907492581602373,4.506787648367952,-0.4135396807760987,accepted,pending,,,,,
20,16,we'll,4.506787648367952,4.7954786721068245,-0.16761641028032273,accepted,pending,,,,,
20,17,have,4.7954786721068245,4.923785793768546,-0.14823858381441823,accepted,pending,,,,,
20,18,more,4.923785793768546,5.244553597922849,-0.00037498192693874444,accepted,pending,,,,,
20,19,live,5.244553597922849,5.629474962908011,-9.922680099331653e-05,accepted,pending,,,,,
20,20,updates,5.629474962908011,6.367240912462908,-1.0665536646447458,accepted,pending,,,,,
20,21,and,6.367240912462908,6.59177837537092,-0.0016908281861809371,accepted,pending,,,,,
20,22,a,6.59177837537092,6.880469399109792,-0.009221806790712606,accepted,pending,,,,,
20,23,stock,6.880469399109792,7.072930081602374,-0.010306694454941732,accepted,pending,,,,,
20,24,market,7.072930081602374,7.393697885756676,-0.001004426572497626,accepted,pending,,,,,
20,25,video,7.393697885756676,8.035233494065281,-0.9174107463867358,accepted,pending,,,,,
20,26,(wrap-up),8.035233494065281,8.484308419881305,-2.8410579545994374,accepted,pending,,,,,
20,27,at,8.484308419881305,8.724884272997032,-2.5853564364646076,accepted,pending,,,,,
20,28,the,8.724884272997032,8.9013065652819,-0.0008630194074612518,accepted,pending,,,,,
20,29,end,8.9013065652819,9.02961368694362,-0.07815196421756809,accepted,pending,,,,,
20,30,of,9.02961368694362,9.12584402818991,-8.701539513822354e-05,accepted,pending,,,,,
20,31,the,9.12584402818991,9.222074369436202,-0.07516898751782719,accepted,pending,,,,,
20,32,day,9.222074369436202,9.318304710682492,-0.0012638746411539614,accepted,pending,,,,,
20,33,today.,9.318304710682492,9.606995734421364,-0.25352401662185003,accepted,pending,,,,,
