sample_id,video_id,face_id,episode_id,episode_frame_index,source_image_index,start,end,class1_logit,is_speaking
-571d8cVauQ$_$5,-571d8cVauQ,0,0,373,375,14.92,14.96,-0.9839966297149658,0
-571d8cVauQ$_$5,-571d8cVauQ,0,0,374,375,14.96,15.0,-0.6767829060554504,0
-571d8cVauQ$_$5,-571d8cVauQ,0,0,375,376,15.0,15.04,-1.1232057809829712,0
-571d8cVauQ$_$5,-571d8cVauQ,0,0,376,377,15.04,15.08,-1.2197786569595337,0
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,0,1,0.0,0.04,1.2599537372589111,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,1,2,0.04,0.08,1.4740175008773804,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,2,4,0.08,0.12,1.4611512422561646,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,3,5,0.12,0.16,1.6725019216537476,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,4,5,0.16,0.2,1.5914338827133179,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,5,6,0.2,0.24,2.137328863143921,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,6,7,0.24,0.28,2.301783800125122,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,7,9,0.28,0.32,2.053678274154663,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,8,10,0.32,0.36,1.8082431554794312,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,9,10,0.36,0.4,1.6669368743896484,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,10,11,0.4,0.44,1.3897234201431274,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,11,12,0.44,0.48,1.3890947103500366,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,12,14,0.48,0.52,1.1548978090286255,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,13,15,0.52,0.56,1.0672558546066284,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,14,15,0.56,0.6,1.347359299659729,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,15,16,0.6,0.64,1.5342997312545776,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,16,17,0.64,0.68,1.5381335020065308,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,17,19,0.68,0.72,1.330445647239685,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,18,20,0.72,0.76,0.9785888195037842,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,19,20,0.76,0.8,0.5399383902549744,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,20,21,0.8,0.84,0.49979618191719055,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,21,22,0.84,0.88,0.4887004792690277,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,22,24,0.88,0.92,0.2962609529495239,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,23,25,0.92,0.96,0.2976018786430359,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,24,25,0.96,1.0,0.5866304039955139,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,25,26,1.0,1.04,0.6162033677101135,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,26,27,1.04,1.08,0.915841281414032,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,27,29,1.08,1.12,0.9739102721214294,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,28,30,1.12,1.16,0.8893116116523743,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,29,30,1.16,1.2,0.8786776661872864,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,30,31,1.2,1.24,0.8972168564796448,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,31,32,1.24,1.28,0.42937180399894714,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,32,34,1.28,1.32,0.564017117023468,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,33,35,1.32,1.36,0.6820107102394104,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,34,35,1.36,1.4,0.9138326644897461,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,35,36,1.4,1.44,1.1093071699142456,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,36,37,1.44,1.48,0.9932897686958313,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,37,39,1.48,1.52,0.7813575863838196,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,38,40,1.52,1.56,0.8871173858642578,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,39,40,1.56,1.6,0.5749326348304749,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,40,41,1.6,1.64,0.38620030879974365,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,41,42,1.64,1.68,0.26258549094200134,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,42,43,1.68,1.72,-0.2645423710346222,0
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,43,45,1.72,1.76,-0.5804291367530823,0
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,44,45,1.76,1.8,-0.2760709524154663,0
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,45,46,1.8,1.84,0.008530656807124615,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,46,47,1.84,1.88,0.05008106306195259,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,47,48,1.88,1.92,0.6794382929801941,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,48,50,1.92,1.96,0.9856936931610107,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,49,50,1.96,2.0,1.1500738859176636,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,50,51,2.0,2.04,1.2760003805160522,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,51,52,2.04,2.08,1.153295874595642,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,52,54,2.08,2.12,1.0267788171768188,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,53,55,2.12,2.16,0.8685915470123291,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,54,55,2.16,2.2,0.8261680006980896,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,55,56,2.2,2.24,0.820396900177002,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,56,57,2.24,2.28,0.8759997487068176,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,57,58,2.28,2.32,0.5564749836921692,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,58,60,2.32,2.36,0.6083658337593079,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,59,60,2.36,2.4,0.5401503443717957,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,60,61,2.4,2.44,0.28545475006103516,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,61,62,2.44,2.48,0.35174307227134705,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,62,63,2.48,2.52,0.7020129561424255,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,63,65,2.52,2.56,1.0271979570388794,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,64,65,2.56,2.6,0.9353271126747131,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,65,66,2.6,2.64,1.0527820587158203,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,66,67,2.64,2.68,0.8804726004600525,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,67,69,2.68,2.72,1.0774370431900024,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,68,70,2.72,2.76,0.8021262288093567,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,69,70,2.76,2.8,0.37133994698524475,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,70,71,2.8,2.84,0.3177419602870941,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,71,72,2.84,2.88,0.13701499998569489,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,72,73,2.88,2.92,0.22456985712051392,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,73,75,2.92,2.96,0.29569584131240845,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,74,75,2.96,3.0,0.2827827036380768,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,75,76,3.0,3.04,0.4019666612148285,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,76,77,3.04,3.08,0.2605036795139313,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,77,79,3.08,3.12,0.32446810603141785,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,78,80,3.12,3.16,0.08577992767095566,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,79,80,3.16,3.2,0.11960798501968384,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,80,81,3.2,3.24,0.20342899858951569,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,81,82,3.24,3.28,0.7418262362480164,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,82,83,3.28,3.32,0.640667736530304,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,83,85,3.32,3.36,0.650079607963562,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,84,85,3.36,3.4,0.9551732540130615,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,85,86,3.4,3.44,0.9799738526344299,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,86,87,3.44,3.48,1.0771898031234741,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,87,88,3.48,3.52,1.0863169431686401,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,88,90,3.52,3.56,1.3331965208053589,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,89,90,3.56,3.6,1.8630213737487793,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,90,91,3.6,3.64,2.260927438735962,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,91,92,3.64,3.68,2.3879356384277344,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,92,94,3.68,3.72,2.0562469959259033,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,93,95,3.72,3.76,1.8088421821594238,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,94,95,3.76,3.8,1.4910554885864258,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,95,96,3.8,3.84,1.2801735401153564,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,96,97,3.84,3.88,0.9846584796905518,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,97,98,3.88,3.92,1.3098779916763306,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,98,100,3.92,3.96,1.63674795627594,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,99,100,3.96,4.0,1.302475929260254,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,100,101,4.0,4.04,1.4117640256881714,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,101,102,4.04,4.08,1.4792418479919434,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,102,103,4.08,4.12,1.5231971740722656,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,103,105,4.12,4.16,1.5263277292251587,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,104,105,4.16,4.2,1.7245898246765137,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,105,106,4.2,4.24,1.894067406654358,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,106,107,4.24,4.28,1.789494514465332,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,107,108,4.28,4.32,1.8912982940673828,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,108,110,4.32,4.36,1.8271856307983398,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,109,110,4.36,4.4,2.0174224376678467,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,110,111,4.4,4.44,1.7636092901229858,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,111,112,4.44,4.48,2.125171184539795,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,112,113,4.48,4.52,2.342226982116699,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,113,115,4.52,4.56,2.3889317512512207,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,114,115,4.56,4.6,2.438671112060547,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,115,116,4.6,4.64,2.480593204498291,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,116,117,4.64,4.68,2.7194983959198,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,117,118,4.68,4.72,2.9112865924835205,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,118,120,4.72,4.76,2.8083741664886475,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,119,120,4.76,4.8,2.8298606872558594,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,120,121,4.8,4.84,2.647926092147827,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,121,122,4.84,4.88,2.5419023036956787,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,122,124,4.88,4.92,2.2187395095825195,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,123,125,4.92,4.96,1.9210834503173828,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,124,125,4.96,5.0,1.9174693822860718,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,125,126,5.0,5.04,2.1797754764556885,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,126,127,5.04,5.08,2.3434503078460693,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,127,128,5.08,5.12,2.8049306869506836,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,128,130,5.12,5.16,2.697896718978882,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,129,130,5.16,5.2,2.6708781719207764,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,130,131,5.2,5.24,2.7946300506591797,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,131,132,5.24,5.28,2.9533748626708984,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,132,133,5.28,5.32,2.9383976459503174,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,133,135,5.32,5.36,2.8993260860443115,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,134,135,5.36,5.4,2.9194889068603516,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,135,136,5.4,5.44,2.7430875301361084,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,136,137,5.44,5.48,2.7887258529663086,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,137,138,5.48,5.52,2.5188136100769043,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,138,140,5.52,5.56,2.424102783203125,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,139,140,5.56,5.6,2.2241201400756836,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,140,141,5.6,5.64,2.1657216548919678,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,141,142,5.64,5.68,1.8772978782653809,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,142,143,5.68,5.72,1.6581093072891235,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,143,145,5.72,5.76,1.9674204587936401,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,144,145,5.76,5.8,2.2619235515594482,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,145,146,5.8,5.84,2.2576770782470703,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,146,147,5.84,5.88,2.2932233810424805,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,147,149,5.88,5.92,2.0241329669952393,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,148,150,5.92,5.96,1.7866891622543335,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,149,150,5.96,6.0,1.7780457735061646,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,150,151,6.0,6.04,2.5610973834991455,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,151,152,6.04,6.08,3.018505811691284,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,152,153,6.08,6.12,3.0513527393341064,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,153,155,6.12,6.16,3.225637674331665,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,154,155,6.16,6.2,3.1015586853027344,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,155,156,6.2,6.24,3.086414098739624,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,156,157,6.24,6.28,2.9355342388153076,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,157,158,6.28,6.32,3.1012656688690186,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,158,160,6.32,6.36,3.064359664916992,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,159,160,6.36,6.4,2.9564049243927,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,160,161,6.4,6.44,3.053510904312134,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,161,162,6.44,6.48,3.3016645908355713,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,162,163,6.48,6.52,3.426894426345825,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,163,165,6.52,6.56,3.2949392795562744,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,164,165,6.56,6.6,3.1310012340545654,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,165,166,6.6,6.64,2.9657115936279297,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,166,167,6.64,6.68,2.90195631980896,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,167,168,6.68,6.72,2.667491912841797,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,168,170,6.72,6.76,2.4286868572235107,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,169,170,6.76,6.8,2.089921712875366,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,170,171,6.8,6.84,2.3354437351226807,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,171,172,6.84,6.88,2.3691694736480713,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,172,174,6.88,6.92,2.621654987335205,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,173,175,6.92,6.96,2.722864866256714,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,174,175,6.96,7.0,2.8651978969573975,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,175,176,7.0,7.04,2.880681276321411,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,176,177,7.04,7.08,2.687936544418335,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,177,178,7.08,7.12,2.261324882507324,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,178,180,7.12,7.16,2.1020641326904297,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,179,180,7.16,7.2,2.432940721511841,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,180,181,7.2,7.24,2.0862059593200684,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,181,182,7.24,7.28,1.952803611755371,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,182,183,7.28,7.32,2.1428468227386475,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,183,185,7.32,7.36,2.4570367336273193,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,184,185,7.36,7.4,2.7950470447540283,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,185,186,7.4,7.44,3.059736490249634,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,186,187,7.44,7.48,3.1849985122680664,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,187,188,7.48,7.52,3.252865791320801,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,188,190,7.52,7.56,3.323591947555542,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,189,190,7.56,7.6,2.9714009761810303,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,190,191,7.6,7.64,2.109065294265747,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,191,192,7.64,7.68,1.5680118799209595,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,192,193,7.68,7.72,0.7811398506164551,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,193,195,7.72,7.76,0.33311405777931213,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,194,195,7.76,7.8,0.3606588840484619,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,195,196,7.8,7.84,0.49418142437934875,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,196,197,7.84,7.88,0.5978331565856934,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,197,199,7.88,7.92,0.8581945896148682,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,198,200,7.92,7.96,0.8086032271385193,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,199,200,7.96,8.0,1.0260238647460938,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,200,201,8.0,8.04,0.9085192680358887,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,201,202,8.04,8.08,0.9686176776885986,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,202,203,8.08,8.12,1.0528534650802612,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,203,205,8.12,8.16,1.462959885597229,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,204,205,8.16,8.2,1.5375372171401978,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,205,206,8.2,8.24,1.2384381294250488,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,206,207,8.24,8.28,1.396004557609558,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,207,209,8.28,8.32,1.4617730379104614,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,208,210,8.32,8.36,1.1197532415390015,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,209,210,8.36,8.4,1.0074059963226318,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,210,211,8.4,8.44,1.4180155992507935,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,211,212,8.44,8.48,1.623019814491272,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,212,213,8.48,8.52,1.8146499395370483,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,213,215,8.52,8.56,1.3778434991836548,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,214,215,8.56,8.6,1.2826865911483765,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,215,216,8.6,8.64,1.233359456062317,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,216,217,8.64,8.68,1.2096866369247437,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,217,218,8.68,8.72,1.0511616468429565,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,218,220,8.72,8.76,1.0147223472595215,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,219,220,8.76,8.8,1.1691336631774902,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,220,221,8.8,8.84,1.2334474325180054,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,221,222,8.84,8.88,1.1970940828323364,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,222,223,8.88,8.92,1.4813636541366577,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,223,225,8.92,8.96,1.4922796487808228,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,224,225,8.96,9.0,1.2114176750183105,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,225,226,9.0,9.04,1.60443115234375,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,226,227,9.04,9.08,1.8805543184280396,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,227,228,9.08,9.12,1.787965178489685,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,228,230,9.12,9.16,1.6954517364501953,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,229,230,9.16,9.2,1.996191382408142,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,230,231,9.2,9.24,1.962180733680725,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,231,232,9.24,9.28,1.8686109781265259,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,232,234,9.28,9.32,2.3618106842041016,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,233,235,9.32,9.36,3.162027597427368,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,234,235,9.36,9.4,3.4448025226593018,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,235,236,9.4,9.44,3.6155498027801514,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,236,237,9.44,9.48,3.451533079147339,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,237,238,9.48,9.52,3.419564962387085,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,238,240,9.52,9.56,3.286041259765625,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,239,240,9.56,9.6,3.219775438308716,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,240,241,9.6,9.64,3.3010666370391846,1
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,0,0,241,242,9.64,9.68,3.17557692527771,1
