sample_id,video_id,status,normalized_official_text,normalized_whisperx_transcript,whisperx_word_timestamps_json,whisperx_wer,whisperx_cer,word_overlap_count,word_overlap_precision,word_overlap_recall,word_overlap_f1,word_overlap_jaccard,ctc_diagnostic_wer,ctc_accepted_word_fraction,common_timed_word_count,common_timed_word_coverage,median_start_difference_s,p90_start_difference_s,median_end_difference_s,p90_end_difference_s,median_midpoint_difference_s,p90_midpoint_difference_s,coverage
-RfYyzHpjk4$_$8,-RfYyzHpjk4,ok,IT'S PRETTY PRETTY EASY TO DO BUT YOU GOT TO SET UP THOSE NUMBERS AHEAD OF TIME,PRETTY EASY TO DO BUT YOU'VE GOT TO SET UP THOSE NUMBERS AHEAD OF TIME,"[{""word"":""pretty"",""start"":1.019,""end"":1.28,""score"":0.911},{""word"":""easy"",""start"":1.34,""end"":1.541,""score"":1.0},{""word"":""to"",""start"":1.581,""end"":1.661,""score"":1.0},{""word"":""do,"",""start"":1.702,""end"":1.862,""score"":1.0},{""word"":""but"",""start"":1.922,""end"":2.003,""score"":0.869},{""word"":""you've"",""start"":2.023,""end"":2.183,""score"":0.879},{""word"":""got"",""start"":2.203,""end"":2.304,""score"":0.91},{""word"":""to"",""start"":2.324,""end"":2.404,""score"":0.83},{""word"":""set"",""start"":2.444,""end"":2.645,""score"":0.863},{""word"":""up"",""start"":2.705,""end"":2.806,""score"":0.706},{""word"":""those"",""start"":2.826,""end"":3.006,""score"":0.834},{""word"":""numbers"",""start"":3.047,""end"":3.307,""score"":0.976},{""word"":""ahead"",""start"":3.368,""end"":3.568,""score"":0.904},{""word"":""of"",""start"":3.609,""end"":3.669,""score"":0.756},{""word"":""time."",""start"":3.709,""end"":3.99,""score"":0.985}]",0.17647058823529413,0.20634920634920634,14,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.7777777777777778,0.17647058823529413,1.0,14,0.8235294117647058,0.17984441489361713,0.28049618794326275,0.12335593971631198,0.2204961879432627,0.14533266843971626,0.2245603723404257,1.0
-THoVjtIkeU$_$12,-THoVjtIkeU,ok,WHAT EVER WE TURN OUR ATTENTION TO IS WHAT GROWS AND SO IF WE BELIEVE THAT ANYTHING IS POSSIBLE IF WE BELIEVE THAT SOCIAL JUSTICE CAN BE ACHIEVED AND IF WE BELIEVE IN YOUTH THEY WILL BELIEVE IN THEMSELVES,WHATEVER WE TURN OUR ATTENTION TO IS WHAT GROWS AND SO IF WE BELIEVE THAT ANYTHING IS POSSIBLE IF WE BELIEVE THAT SOCIAL JUSTICE CAN BE ACHIEVED AND IF WE BELIEVE IN YOUTH THEY WILL BELIEVE IN THEMSELVES,"[{""word"":""whatever"",""start"":1.635,""end"":1.955,""score"":0.966},{""word"":""we"",""start"":1.995,""end"":2.095,""score"":1.0},{""word"":""turn"",""start"":2.135,""end"":2.316,""score"":0.961},{""word"":""our"",""start"":2.356,""end"":2.436,""score"":0.833},{""word"":""attention"",""start"":2.456,""end"":2.876,""score"":0.919},{""word"":""to"",""start"":2.936,""end"":3.116,""score"":1.0},{""word"":""is"",""start"":3.256,""end"":3.316,""score"":0.757},{""word"":""what"",""start"":3.356,""end"":3.477,""score"":0.879},{""word"":""grows."",""start"":3.517,""end"":3.877,""score"":1.0},{""word"":""And"",""start"":4.377,""end"":4.457,""score"":1.0},{""word"":""so"",""start"":4.517,""end"":4.678,""score"":1.0},{""word"":""if"",""start"":4.738,""end"":4.798,""score"":0.75},{""word"":""we"",""start"":4.878,""end"":4.998,""score"":1.0},{""word"":""believe"",""start"":5.058,""end"":5.538,""score"":0.934},{""word"":""that"",""start"":5.658,""end"":5.759,""score"":0.998},{""word"":""anything"",""start"":5.839,""end"":6.139,""score"":0.92},{""word"":""is"",""start"":6.179,""end"":6.239,""score"":0.826},{""word"":""possible,"",""start"":6.299,""end"":6.719,""score"":0.963},{""word"":""if"",""start"":6.759,""end"":6.839,""score"":0.758},{""word"":""we"",""start"":6.92,""end"":7.1,""score"":1.0},{""word"":""believe"",""start"":7.56,""end"":8.101,""score"":0.923},{""word"":""that"",""start"":8.541,""end"":8.841,""score"":0.974},{""word"":""social"",""start"":9.462,""end"":9.742,""score"":1.0},{""word"":""justice"",""start"":9.782,""end"":10.142,""score"":0.888},{""word"":""can"",""start"":10.182,""end"":10.383,""score"":0.925},{""word"":""be"",""start"":10.423,""end"":10.503,""score"":1.0},{""word"":""achieved,"",""start"":10.543,""end"":10.963,""score"":0.888},{""word"":""and"",""start"":10.983,""end"":11.063,""score"":0.831},{""word"":""if"",""start"":11.083,""end"":11.143,""score"":1.0},{""word"":""we"",""start"":11.183,""end"":11.283,""score"":1.0},{""word"":""believe"",""start"":11.323,""end"":11.804,""score"":0.929},{""word"":""in"",""start"":11.964,""end"":12.044,""score"":0.888},{""word"":""youth,"",""start"":12.124,""end"":12.384,""score"":0.966},{""word"":""they"",""start"":13.105,""end"":13.225,""score"":0.794},{""word"":""will"",""start"":13.245,""end"":13.365,""score"":0.997},{""word"":""believe"",""start"":13.385,""end"":13.585,""score"":0.93},{""word"":""in"",""start"":13.605,""end"":13.665,""score"":0.73},{""word"":""themselves."",""start"":13.685,""end"":14.166,""score"":0.952}]",0.05128205128205128,0.0,37,0.9736842105263158,0.9487179487179487,0.9610389610389611,0.925,0.10256410256410256,1.0,37,0.9487179487179487,0.2062221996753255,0.489887581168832,0.14292918019480627,0.32483323863636393,0.21182893668831237,0.3396865259740261,1.0
-THoVjtIkeU$_$2,-THoVjtIkeU,ok,I THINK SOCIAL JUSTICE IS EXTREMELY IMPORTANT FOR YOUNG PEOPLE,I THINK SOCIAL JUSTICE IS EXTREMELY IMPORTANT FOR YOUNG PEOPLE,"[{""word"":""I"",""start"":0.042,""end"":0.102,""score"":0.921},{""word"":""think"",""start"":0.183,""end"":0.424,""score"":0.961},{""word"":""social"",""start"":1.208,""end"":1.449,""score"":0.998},{""word"":""justice"",""start"":1.489,""end"":1.811,""score"":0.94},{""word"":""is"",""start"":1.851,""end"":1.932,""score"":0.752},{""word"":""extremely"",""start"":1.972,""end"":2.374,""score"":0.836},{""word"":""important"",""start"":2.414,""end"":2.816,""score"":0.952},{""word"":""for"",""start"":2.876,""end"":3.037,""score"":0.779},{""word"":""young"",""start"":3.097,""end"":3.278,""score"":0.836},{""word"":""people."",""start"":3.318,""end"":3.66,""score"":0.957}]",0.0,0.0,10,1.0,1.0,1.0,1.0,0.2,1.0,10,1.0,0.2591335877862595,0.3813720896946563,0.24548759541984727,0.3178728053435113,0.23938358778625934,0.33051156965648837,1.0
-THoVjtIkeU$_$6,-THoVjtIkeU,ok,YOU KNOW THAT I THINK LISTENING TO YOUNG PEOPLE TAKING IN WHAT THEY HAVE TO SAY BECAUSE WHAT WE HAVE SEEN ALL AROUND THE WORLD IS THE POWER OF YOUTH,YOU KNOW I THINK THAT LISTENING TO YOUNG PEOPLE TAKING IN WHAT THEY HAVE TO SAY BECAUSE WHAT WE'VE SEEN ALL AROUND THE WORLD IS THE POWER OF YOUTH,"[{""word"":""You"",""start"":0.502,""end"":0.562,""score"":0.794},{""word"":""know,"",""start"":0.602,""end"":0.743,""score"":0.978},{""word"":""I"",""start"":0.783,""end"":0.843,""score"":0.788},{""word"":""think"",""start"":0.903,""end"":1.104,""score"":1.0},{""word"":""that"",""start"":1.224,""end"":1.364,""score"":0.97},{""word"":""listening"",""start"":1.485,""end"":1.886,""score"":1.0},{""word"":""to"",""start"":1.946,""end"":2.006,""score"":1.0},{""word"":""young"",""start"":2.066,""end"":2.247,""score"":0.913},{""word"":""people,"",""start"":2.287,""end"":2.608,""score"":0.997},{""word"":""taking"",""start"":2.688,""end"":3.029,""score"":1.0},{""word"":""in"",""start"":3.089,""end"":3.17,""score"":1.0},{""word"":""what"",""start"":3.23,""end"":3.37,""score"":0.88},{""word"":""they"",""start"":3.41,""end"":3.551,""score"":0.91},{""word"":""have"",""start"":3.591,""end"":3.751,""score"":0.952},{""word"":""to"",""start"":3.791,""end"":3.871,""score"":1.0},{""word"":""say,"",""start"":3.932,""end"":4.172,""score"":1.0},{""word"":""because"",""start"":4.212,""end"":4.453,""score"":1.0},{""word"":""what"",""start"":4.874,""end"":4.995,""score"":1.0},{""word"":""we've"",""start"":5.015,""end"":5.195,""score"":0.932},{""word"":""seen"",""start"":5.255,""end"":5.456,""score"":1.0},{""word"":""all"",""start"":5.576,""end"":5.697,""score"":0.976},{""word"":""around"",""start"":5.737,""end"":5.937,""score"":0.974},{""word"":""the"",""start"":5.977,""end"":6.058,""score"":0.834},{""word"":""world"",""start"":6.078,""end"":6.379,""score"":1.0},{""word"":""is"",""start"":6.499,""end"":6.579,""score"":1.0},{""word"":""the"",""start"":6.619,""end"":6.699,""score"":0.871},{""word"":""power"",""start"":6.74,""end"":7.101,""score"":0.934},{""word"":""of"",""start"":7.141,""end"":7.181,""score"":1.0},{""word"":""youth."",""start"":7.261,""end"":7.502,""score"":0.975}]",0.13333333333333333,0.07563025210084033,28,0.9655172413793104,0.9333333333333333,0.9491525423728815,0.9032258064516129,0.13333333333333333,0.9333333333333333,27,0.9,0.1843954133064516,0.39156426411290285,0.13500428427419342,0.307502772177419,0.18501297883064494,0.2684634072580643,1.0
-UUCSKoHeMA$_$0,-UUCSKoHeMA,ok,I MENTIONED A WORD IN THE LAST CLIP CALLED MONOTONE AND I WANT TO TALK ABOUT THAT BRIEFLY,OK I MENTIONED A WORD IN THE LAST CLIP CALLED MONOTONE AND I WANT TO TALK ABOUT THAT BRIEFLY,"[{""word"":""OK,"",""start"":1.246,""end"":1.486,""score"":0.926},{""word"":""I"",""start"":1.526,""end"":1.606,""score"":0.767},{""word"":""mentioned"",""start"":1.646,""end"":2.027,""score"":0.944},{""word"":""a"",""start"":2.067,""end"":2.087,""score"":0.988},{""word"":""word"",""start"":2.147,""end"":2.487,""score"":0.794},{""word"":""in"",""start"":2.687,""end"":2.747,""score"":0.996},{""word"":""the"",""start"":2.787,""end"":2.868,""score"":0.86},{""word"":""last"",""start"":2.908,""end"":3.248,""score"":0.934},{""word"":""clip"",""start"":3.308,""end"":3.648,""score"":0.938},{""word"":""called"",""start"":3.748,""end"":4.029,""score"":0.906},{""word"":""monotone,"",""start"":4.169,""end"":5.01,""score"":0.878},{""word"":""and"",""start"":5.47,""end"":5.55,""score"":0.836},{""word"":""I"",""start"":5.57,""end"":5.61,""score"":0.501},{""word"":""want"",""start"":5.65,""end"":5.77,""score"":0.952},{""word"":""to"",""start"":5.79,""end"":5.87,""score"":0.816},{""word"":""talk"",""start"":5.91,""end"":6.151,""score"":0.918},{""word"":""about"",""start"":6.191,""end"":6.431,""score"":0.997},{""word"":""that"",""start"":6.491,""end"":6.651,""score"":0.999},{""word"":""briefly."",""start"":6.711,""end"":7.212,""score"":0.959}]",0.05555555555555555,0.027777777777777776,18,0.9473684210526315,1.0,0.972972972972973,0.9473684210526315,0.3333333333333333,1.0,18,1.0,0.20237499999999997,0.561353786307054,0.1450093360995851,0.28741265560166,0.18769009336099618,0.36256332987551904,1.0
-UacrmKiTn4$_$10,-UacrmKiTn4,ok,BECAUSE IF THEY ARE NOT IN ANY WAY HELD ACCOUNTABLE FOR READING THE MATERIAL THEY WON'T DO IT,READING IT BECAUSE IF THEY ARE NOT IN ANY WAY HELD ACCOUNTABLE FOR READING THE MATERIAL THEY WON'T DO IT,"[{""word"":""reading"",""start"":0.022,""end"":0.343,""score"":0.929},{""word"":""it"",""start"":0.403,""end"":0.463,""score"":1.0},{""word"":""because"",""start"":0.523,""end"":0.823,""score"":0.894},{""word"":""if"",""start"":0.864,""end"":0.944,""score"":1.0},{""word"":""they"",""start"":1.004,""end"":1.164,""score"":1.0},{""word"":""are"",""start"":1.204,""end"":1.304,""score"":0.92},{""word"":""not"",""start"":1.384,""end"":1.665,""score"":1.0},{""word"":""in"",""start"":2.226,""end"":2.286,""score"":0.986},{""word"":""any"",""start"":2.426,""end"":2.587,""score"":0.896},{""word"":""way"",""start"":2.647,""end"":2.807,""score"":1.0},{""word"":""held"",""start"":2.887,""end"":3.087,""score"":1.0},{""word"":""accountable"",""start"":3.148,""end"":3.829,""score"":0.969},{""word"":""for"",""start"":3.969,""end"":4.189,""score"":1.0},{""word"":""reading"",""start"":4.27,""end"":4.57,""score"":1.0},{""word"":""the"",""start"":4.61,""end"":4.67,""score"":0.999},{""word"":""material,"",""start"":4.71,""end"":5.331,""score"":0.937},{""word"":""they"",""start"":5.973,""end"":6.113,""score"":1.0},{""word"":""won't"",""start"":6.153,""end"":6.353,""score"":0.901},{""word"":""do"",""start"":6.413,""end"":6.554,""score"":1.0},{""word"":""it."",""start"":6.614,""end"":6.694,""score"":0.998}]",0.1111111111111111,0.11842105263157894,18,0.9,1.0,0.9473684210526316,0.9,0.1111111111111111,1.0,18,1.0,0.23647027777777763,0.3971854861111103,0.1485726388888886,0.29950736111111076,0.2109249999999998,0.3091603402777772,1.0
-UacrmKiTn4$_$4,-UacrmKiTn4,ok,JUST GIVEN TO THEIR OWN DEVICES THEY ARE NOT GOING TO READ THE TEXTBOOK,JUST GIVEN TO THEIR OWN DEVICES THEY ARE NOT GOING TO READ THE TEXTBOOK,"[{""word"":""just"",""start"":0.534,""end"":0.715,""score"":0.986},{""word"":""given"",""start"":0.755,""end"":0.976,""score"":1.0},{""word"":""to"",""start"":1.017,""end"":1.097,""score"":0.998},{""word"":""their"",""start"":1.137,""end"":1.278,""score"":1.0},{""word"":""own"",""start"":1.379,""end"":1.499,""score"":0.931},{""word"":""devices."",""start"":1.539,""end"":2.123,""score"":1.0},{""word"":""They"",""start"":2.183,""end"":2.324,""score"":0.887},{""word"":""are"",""start"":2.364,""end"":2.464,""score"":0.834},{""word"":""not"",""start"":2.525,""end"":2.706,""score"":1.0},{""word"":""going"",""start"":2.786,""end"":3.027,""score"":0.95},{""word"":""to"",""start"":3.068,""end"":3.148,""score"":1.0},{""word"":""read"",""start"":3.229,""end"":3.409,""score"":1.0},{""word"":""the"",""start"":3.45,""end"":3.53,""score"":0.834},{""word"":""textbook."",""start"":3.57,""end"":4.133,""score"":0.982}]",0.0,0.0,14,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,14,1.0,0.21062672413793138,0.25914008620689655,0.1498989224137932,0.2094281896551724,0.16947262931034496,0.2065490948275862,1.0
-UuX1xuaiiE$_$0,-UuX1xuaiiE,ok,IT'S AMAZING TO SEE THEIR ENTHUSIASM AND THEIR PASSION,AMAZING TO SEE THEIR ENTHUSIASM AND THEIR PASSION,"[{""word"":""amazing"",""start"":0.274,""end"":0.776,""score"":0.93},{""word"":""to"",""start"":0.877,""end"":0.977,""score"":0.998},{""word"":""see"",""start"":1.057,""end"":1.258,""score"":1.0},{""word"":""their"",""start"":1.318,""end"":1.479,""score"":0.835},{""word"":""enthusiasm"",""start"":1.539,""end"":2.282,""score"":0.932},{""word"":""and"",""start"":2.322,""end"":2.382,""score"":0.969},{""word"":""their"",""start"":2.402,""end"":2.543,""score"":0.795},{""word"":""passion."",""start"":2.563,""end"":3.065,""score"":0.959}]",0.1111111111111111,0.08695652173913043,8,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.2222222222222222,0.8888888888888888,8,0.8888888888888888,0.1509228603603604,0.30673907657657656,0.17654166666666682,0.27718468468468466,0.1842643581081082,0.2148918355855857,1.0
-UuX1xuaiiE$_$1,-UuX1xuaiiE,ok,AND ALL OF THEM ARE REALLY BEING ABLE TO EXPLORE THESE DIFFERENT AREAS IN DEPTH IN A WAY THAT REALLY WASN'T AVAILABLE BEFORE THE CENTER WAS HERE,AND ALL OF THEM ARE REALLY BEING ABLE TO EXPLORE THESE DIFFERENT AREAS IN DEPTH IN A WAY THAT REALLY WASN'T AVAILABLE BEFORE THE CENTER WAS HERE,"[{""word"":""and"",""start"":0.482,""end"":0.582,""score"":0.896},{""word"":""all"",""start"":0.682,""end"":0.822,""score"":0.861},{""word"":""of"",""start"":0.842,""end"":0.882,""score"":0.996},{""word"":""them"",""start"":0.942,""end"":1.082,""score"":1.0},{""word"":""are"",""start"":1.202,""end"":1.282,""score"":1.0},{""word"":""really"",""start"":1.363,""end"":1.623,""score"":0.946},{""word"":""being"",""start"":1.683,""end"":1.903,""score"":0.891},{""word"":""able"",""start"":2.563,""end"":2.743,""score"":0.919},{""word"":""to"",""start"":2.783,""end"":2.883,""score"":1.0},{""word"":""explore"",""start"":2.944,""end"":3.564,""score"":0.841},{""word"":""these"",""start"":4.044,""end"":4.224,""score"":0.906},{""word"":""different"",""start"":4.524,""end"":4.805,""score"":0.994},{""word"":""areas"",""start"":4.905,""end"":5.185,""score"":0.908},{""word"":""in"",""start"":5.825,""end"":5.965,""score"":0.886},{""word"":""depth"",""start"":6.065,""end"":6.386,""score"":0.833},{""word"":""in"",""start"":6.566,""end"":6.626,""score"":0.793},{""word"":""a"",""start"":6.666,""end"":6.686,""score"":0.992},{""word"":""way"",""start"":6.746,""end"":6.946,""score"":1.0},{""word"":""that"",""start"":7.026,""end"":7.186,""score"":0.751},{""word"":""really"",""start"":7.306,""end"":7.526,""score"":0.9},{""word"":""wasn't"",""start"":7.566,""end"":7.806,""score"":0.962},{""word"":""available"",""start"":7.847,""end"":8.307,""score"":1.0},{""word"":""before"",""start"":8.347,""end"":8.687,""score"":1.0},{""word"":""the"",""start"":8.727,""end"":8.807,""score"":1.0},{""word"":""center"",""start"":8.847,""end"":9.187,""score"":0.762},{""word"":""was"",""start"":9.227,""end"":9.367,""score"":1.0},{""word"":""here."",""start"":9.447,""end"":9.708,""score"":0.971}]",0.0,0.0,27,1.0,1.0,1.0,1.0,0.2962962962962963,0.8518518518518519,23,0.8518518518518519,0.26644921874999916,0.42651953124999964,0.19191015624999963,0.3301820312499988,0.216679687500001,0.37231484374999996,1.0
-UuX1xuaiiE$_$3,-UuX1xuaiiE,ok,MY GOAL IS TO BECOME A HUMAN RIGHTS LAWYER,MY GOAL IS TO BECOME A HUMAN RIGHTS LAWYER,"[{""word"":""My"",""start"":0.564,""end"":0.665,""score"":0.834},{""word"":""goal"",""start"":0.705,""end"":1.006,""score"":0.858},{""word"":""is"",""start"":1.227,""end"":1.327,""score"":0.857},{""word"":""to"",""start"":1.448,""end"":1.649,""score"":0.912},{""word"":""become"",""start"":1.729,""end"":2.07,""score"":0.933},{""word"":""a"",""start"":2.612,""end"":2.653,""score"":0.974},{""word"":""human"",""start"":2.713,""end"":2.914,""score"":0.923},{""word"":""rights"",""start"":2.954,""end"":3.195,""score"":0.759},{""word"":""lawyer."",""start"":3.275,""end"":3.576,""score"":0.924}]",0.0,0.0,9,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,9,1.0,0.25903149999999986,0.42156380000000004,0.166018,0.2389216999999998,0.22681599999999996,0.27835904999999994,1.0
-UuX1xuaiiE$_$6,-UuX1xuaiiE,ok,I ENDED UP GOING TO WORK FOR THE US GOVERNMENT AS AN INTELLIGENCE ANALYST SPECIALIZING IN WAR CRIMES AND HUMAN RIGHTS ISSUES,I ENDED UP GOING TO WORK FOR THE U S GOVERNMENT AS AN INTELLIGENCE ANALYST SPECIALIZING IN WAR CRIMES AND HUMAN RIGHTS ISSUES,"[{""word"":""I"",""start"":0.574,""end"":0.614,""score"":0.98},{""word"":""ended"",""start"":0.654,""end"":0.795,""score"":0.986},{""word"":""up"",""start"":0.835,""end"":0.915,""score"":0.762},{""word"":""going"",""start"":0.935,""end"":1.135,""score"":0.922},{""word"":""to"",""start"":1.155,""end"":1.216,""score"":0.948},{""word"":""work"",""start"":1.256,""end"":1.456,""score"":0.996},{""word"":""for"",""start"":1.556,""end"":1.817,""score"":0.959},{""word"":""the"",""start"":1.857,""end"":1.917,""score"":0.999},{""word"":""U.S."",""start"":2.017,""end"":2.218,""score"":0.982},{""word"":""government"",""start"":2.258,""end"":2.699,""score"":0.86},{""word"":""as"",""start"":2.839,""end"":2.94,""score"":0.808},{""word"":""an"",""start"":2.98,""end"":3.02,""score"":0.98},{""word"":""intelligence"",""start"":3.06,""end"":3.501,""score"":0.969},{""word"":""analyst"",""start"":3.561,""end"":4.042,""score"":0.856},{""word"":""specializing"",""start"":5.024,""end"":5.626,""score"":0.996},{""word"":""in"",""start"":5.786,""end"":5.926,""score"":0.704},{""word"":""war"",""start"":5.946,""end"":6.087,""score"":0.953},{""word"":""crimes"",""start"":6.127,""end"":6.387,""score"":0.931},{""word"":""and"",""start"":6.427,""end"":6.488,""score"":0.865},{""word"":""human"",""start"":6.528,""end"":6.708,""score"":0.992},{""word"":""rights"",""start"":6.748,""end"":6.909,""score"":0.875},{""word"":""issues."",""start"":6.969,""end"":7.329,""score"":0.815}]",0.09090909090909091,0.0,21,0.9130434782608695,0.9545454545454546,0.9333333333333332,0.875,0.45454545454545453,1.0,21,0.9545454545454546,0.19326151315789453,0.3649523026315789,0.14251809210526378,0.22502138157894747,0.15360197368421025,0.29153947368421074,0.9565217391304348
-a55Q6RWvTA$_$3,-a55Q6RWvTA,ok,AND IF YOU CLIP COUPONS IF YOU DON'T GO OUT FOR DINNER AND MOVIES AND THINGS OF THAT NATURE AND TRY TO TAKE UP THINGS IN LIFE THAT WELL THEY ALWAYS SAY THE BEST THINGS IN LIFE ARE FREE READING A BOOK GOING FOR A NICE WALK AND OF COURSE COMBINING EXERCISE AND VARIOUS THINGS OF THAT NATURE WHERE YOU'RE NOT SPENDING MONEY PER SE,AND A FEW CLIP COUPONS IF YOU DON'T GO OUT FOR DINNER AND MOVIES AND THINGS OF THAT NATURE AND TRY TO TAKE UP THINGS IN LIFE THAT WELL THEY ALWAYS SAY THE BEST THINGS IN LIFE ARE FREE READING A BOOK GOING FOR A NICE WALK AND OF COURSE COMBINING EXERCISE AND VARIOUS THINGS OF THAT NATURE WHERE YOU'RE NOT SPENDING MONEY PER SE,"[{""word"":""and"",""start"":0.762,""end"":0.922,""score"":0.791},{""word"":""a"",""start"":1.023,""end"":1.083,""score"":0.689},{""word"":""few"",""start"":1.143,""end"":1.343,""score"":1.0},{""word"":""clip"",""start"":1.403,""end"":1.703,""score"":0.981},{""word"":""coupons"",""start"":1.743,""end"":2.564,""score"":0.87},{""word"":""if"",""start"":2.684,""end"":2.765,""score"":0.752},{""word"":""you"",""start"":2.805,""end"":2.945,""score"":0.825},{""word"":""don't"",""start"":3.045,""end"":3.285,""score"":0.841},{""word"":""go"",""start"":3.325,""end"":3.465,""score"":1.0},{""word"":""out"",""start"":3.565,""end"":3.686,""score"":1.0},{""word"":""for"",""start"":3.726,""end"":3.866,""score"":0.877},{""word"":""dinner"",""start"":3.926,""end"":4.346,""score"":0.87},{""word"":""and"",""start"":4.446,""end"":4.547,""score"":1.0},{""word"":""movies"",""start"":4.647,""end"":5.167,""score"":0.976},{""word"":""and"",""start"":5.227,""end"":5.327,""score"":0.834},{""word"":""things"",""start"":5.368,""end"":5.568,""score"":0.917},{""word"":""of"",""start"":5.608,""end"":5.648,""score"":0.999},{""word"":""that"",""start"":5.688,""end"":5.808,""score"":0.997},{""word"":""nature"",""start"":5.888,""end"":6.329,""score"":0.861},{""word"":""and"",""start"":6.949,""end"":7.049,""score"":0.942},{""word"":""try"",""start"":7.15,""end"":7.35,""score"":0.918},{""word"":""to"",""start"":7.37,""end"":7.45,""score"":1.0},{""word"":""take"",""start"":7.49,""end"":7.67,""score"":0.88},{""word"":""up"",""start"":7.75,""end"":7.83,""score"":1.0},{""word"":""things"",""start"":7.95,""end"":8.271,""score"":0.899},{""word"":""in"",""start"":8.371,""end"":8.451,""score"":0.818},{""word"":""life"",""start"":8.531,""end"":8.791,""score"":1.0},{""word"":""that"",""start"":8.851,""end"":9.032,""score"":0.883},{""word"":""well"",""start"":9.092,""end"":9.352,""score"":0.827},{""word"":""they"",""start"":9.472,""end"":9.632,""score"":0.904},{""word"":""always"",""start"":9.672,""end"":9.913,""score"":0.916},{""word"":""say"",""start"":9.953,""end"":10.173,""score"":0.89},{""word"":""the"",""start"":10.233,""end"":10.313,""score"":0.939},{""word"":""best"",""start"":10.353,""end"":10.553,""score"":0.978},{""word"":""things"",""start"":10.593,""end"":10.794,""score"":0.919},{""word"":""in"",""start"":10.854,""end"":10.914,""score"":0.815},{""word"":""life"",""start"":10.954,""end"":11.174,""score"":0.899},{""word"":""are"",""start"":11.254,""end"":11.334,""score"":0.904},{""word"":""free."",""start"":11.394,""end"":11.775,""score"":0.939},{""word"":""Reading"",""start"":12.436,""end"":12.736,""score"":0.87},{""word"":""a"",""start"":12.776,""end"":12.816,""score"":0.719},{""word"":""book,"",""start"":12.896,""end"":14.177,""score"":0.884},{""word"":""going"",""start"":14.398,""end"":14.638,""score"":0.905},{""word"":""for"",""start"":14.658,""end"":14.778,""score"":0.766},{""word"":""a"",""start"":14.798,""end"":14.818,""score"":0.998},{""word"":""nice"",""start"":14.878,""end"":15.099,""score"":1.0},{""word"":""walk"",""start"":15.199,""end"":15.519,""score"":0.93},{""word"":""and"",""start"":15.539,""end"":15.619,""score"":0.737},{""word"":""of"",""start"":15.639,""end"":15.679,""score"":0.02},{""word"":""course"",""start"":15.699,""end"":15.939,""score"":0.725},{""word"":""combining"",""start"":15.98,""end"":16.54,""score"":0.932},{""word"":""exercise"",""start"":16.64,""end"":17.221,""score"":0.901},{""word"":""and"",""start"":17.241,""end"":17.321,""score"":0.918},{""word"":""various"",""start"":17.361,""end"":17.661,""score"":0.896},{""word"":""things"",""start"":17.681,""end"":17.862,""score"":0.917},{""word"":""of"",""start"":17.902,""end"":17.962,""score"":0.738},{""word"":""that"",""start"":17.982,""end"":18.122,""score"":0.935},{""word"":""nature"",""start"":18.182,""end"":18.582,""score"":0.863},{""word"":""where"",""start"":18.923,""end"":19.063,""score"":0.846},{""word"":""you're"",""start"":19.083,""end"":19.263,""score"":0.758},{""word"":""not"",""start"":19.303,""end"":19.443,""score"":1.0},{""word"":""spending"",""start"":19.544,""end"":20.064,""score"":0.862},{""word"":""money"",""start"":20.264,""end"":20.625,""score"":0.866},{""word"":""per"",""start"":20.845,""end"":21.145,""score"":0.796},{""word"":""se."",""start"":21.205,""end"":21.546,""score"":0.88}]",0.03076923076923077,0.015209125475285171,63,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9402985074626866,0.15384615384615385,1.0,63,0.9692307692307692,0.23095405478954945,0.45941067670536606,0.1536833726415061,0.34221096698113074,0.20638645228592134,0.34654702467343534,1.0
