sample_id,video_id,face_id,episode_id,status,reason,start,end,input_openface_rows,talknet_frame_count,mean_class1_logit,median_class1_logit,max_class1_logit,speaking_frame_fraction
-wny0OAz3g8$_$1,-wny0OAz3g8,0,3,ok,,6.1,6.433333333333334,7,7,-1.907737374305725,-1.9347573518753052,-1.7736226320266724,0.0
-wny0OAz3g8$_$1,-wny0OAz3g8,1,4,ok,,0.6333333333333333,6.266666666666667,141,139,0.9505260586738586,0.9390537738800049,1.765459656715393,1.0
-wny0OAz3g8$_$1,-wny0OAz3g8,2,5,error,ValueError: episode too short for synchronized MFCC and video,0.7,0.7666666666666665,2,0,,,,
-wny0OAz3g8$_$1,-wny0OAz3g8,2,6,ok,,6.4,6.833333333333333,11,9,0.2025722861289978,0.22078585624694824,0.4931865632534027,0.8888888888888888
-wny0OAz3g8$_$2,-wny0OAz3g8,0,0,ok,,0.0,0.4999999999999999,13,11,-0.11191307753324509,-0.05838780477643013,0.2763092517852783,0.2727272727272727
-wny0OAz3g8$_$2,-wny0OAz3g8,0,1,ok,,6.066666666666666,6.666666666666666,13,11,-0.566655695438385,-0.5437435507774353,-0.045674774795770645,0.0
-wny0OAz3g8$_$2,-wny0OAz3g8,1,2,ok,,0.03333333333333333,0.26666666666666655,6,4,-1.779990315437317,-1.7987620830535889,-1.65729820728302,0.0
-wny0OAz3g8$_$2,-wny0OAz3g8,1,3,ok,,0.6333333333333333,5.966666666666667,134,132,0.9421262741088867,0.9012951850891113,2.2488090991973877,0.9545454545454546
-wny0OAz3g8$_$2,-wny0OAz3g8,1,4,error,ValueError: episode too short for synchronized MFCC and video,6.2,6.233333333333333,1,0,,,,
-wny0OAz3g8$_$3,-wny0OAz3g8,0,0,ok,,0.0,0.46666666666666656,12,10,-1.9697597026824951,-1.946625828742981,-1.5236624479293823,0.0
-wny0OAz3g8$_$3,-wny0OAz3g8,0,1,ok,,5.733333333333333,6.133333333333333,10,9,-1.2476987838745117,-1.2459007501602173,-0.9590725302696228,0.0
-wny0OAz3g8$_$3,-wny0OAz3g8,1,2,ok,,0.6333333333333333,5.733333333333333,125,126,0.9033470153808594,1.0160510540008545,2.394926071166992,0.7936507936507936
-wny0OAz3g8$_$5,-wny0OAz3g8,0,0,ok,,0.0,0.4999999999999999,13,11,0.8509536981582642,0.931358277797699,1.204382061958313,1.0
-wny0OAz3g8$_$5,-wny0OAz3g8,0,1,ok,,1.6666666666666667,1.8333333333333333,4,3,-1.5085411071777344,-1.4601044654846191,-1.4319796562194824,0.0
-wny0OAz3g8$_$5,-wny0OAz3g8,0,2,ok,,2.3,2.4666666666666663,4,3,-1.583479881286621,-1.5803462266921997,-1.4838048219680786,0.0
-wny0OAz3g8$_$5,-wny0OAz3g8,0,3,ok,,2.933333333333333,3.0666666666666664,3,2,-1.4796240329742432,-1.4796240329742432,-1.4537887573242188,0.0
-wny0OAz3g8$_$5,-wny0OAz3g8,0,4,ok,,6.4,6.8999999999999995,11,8,-0.18265490233898163,-0.27183467149734497,0.17338110506534576,0.25
-wny0OAz3g8$_$5,-wny0OAz3g8,1,5,ok,,0.6333333333333333,6.166666666666666,138,137,2.4931373596191406,2.4437217712402344,3.505530595779419,1.0
-wny0OAz3g8$_$5,-wny0OAz3g8,2,6,ok,,0.7,0.8666666666666666,4,3,-1.5671896934509277,-1.5460044145584106,-1.502011775970459,0.0
-wny0OAz3g8$_$7,-wny0OAz3g8,0,0,ok,,0.0,0.4999999999999999,13,11,1.7757185697555542,1.8285175561904907,2.4766743183135986,1.0
-wny0OAz3g8$_$7,-wny0OAz3g8,0,1,ok,,7.666666666666667,8.066666666666666,8,5,-0.7840180993080139,-0.7931155562400818,-0.5770862102508545,0.0
-wny0OAz3g8$_$7,-wny0OAz3g8,1,2,ok,,0.6333333333333333,7.566666666666666,173,172,0.7076125144958496,0.6318089962005615,1.804880976676941,0.9418604651162791
-wny0OAz3g8$_$9,-wny0OAz3g8,0,0,ok,,0.0,0.36666666666666653,10,8,-0.558671772480011,-0.5475946664810181,-0.45565786957740784,0.0
-wny0OAz3g8$_$9,-wny0OAz3g8,0,1,ok,,0.6666666666666666,5.5,121,119,1.409956693649292,1.3753267526626587,2.6374752521514893,1.0
-wny0OAz3g8$_$9,-wny0OAz3g8,0,2,ok,,5.733333333333333,6.066666666666666,8,7,-1.3310520648956299,-1.2841626405715942,-1.2195080518722534,0.0
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,0,0,ok,,0.0,29.266666666666666,728,727,-1.390356183052063,-1.3645267486572266,0.1342623233795166,0.002751031636863824
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,1,1,ok,,0.0,2.7666666666666666,68,68,-3.1663758754730225,-3.299591064453125,-1.2516530752182007,0.0
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,2,2,ok,,2.8666666666666667,6.633333333333333,93,93,-3.307804822921753,-3.490402936935425,-0.8047938942909241,0.0
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ,0,0,ok,,0.0,13.166666666666666,329,325,-1.159064769744873,-1.1260310411453247,1.1351877450942993,0.08307692307692308
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ,1,1,ok,,2.2666666666666666,2.6333333333333333,8,8,-2.076450824737549,-2.1178207397460938,-1.6467512845993042,0.0
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ,0,0,ok,,0.0,11.166666666666666,279,278,-1.4381674528121948,-1.2920527458190918,1.0381206274032593,0.0539568345323741
