sample_id,word_id,raw_word,ctc_start,ctc_end,whisperx_start,whisperx_end,start_abs_difference_s,end_abs_difference_s,midpoint_abs_difference_s,whisperx_score
-I_e4mIh0yE$_$3,1,perceived,2.5858828124999995,2.8428649553571423,0.895,1.456,1.6908828124999995,1.3868649553571424,1.5388738839285707,0.95
-I_e4mIh0yE$_$3,2,that,2.8428649553571423,3.0677243303571426,1.536,3.06,1.3068649553571423,0.007724330357142595,0.6572946428571422,0.612
-I_e4mIh0yE$_$3,5,actually,3.292583705357142,3.5174430803571424,3.421,3.702,0.12841629464285775,0.1845569196428576,0.15648660714285767,0.884
-I_e4mIh0yE$_$3,6,learned,3.5174430803571424,3.8065479910714277,3.822,4.123,0.3045569196428577,0.3164520089285725,0.3105044642857151,0.832
-I_e4mIh0yE$_$3,7,"something,",3.8065479910714277,4.288389508928571,4.243,4.724,0.4364520089285726,0.43561049107142935,0.436031250000001,0.942
-I_e4mIh0yE$_$3,8,over,4.928747767857142,5.444809151785714,5.486,5.626,0.5572522321428579,0.18119084821428633,0.36922154017857256,0.757
-I_e4mIh0yE$_$3,9,the,5.444809151785714,5.637545758928571,5.646,5.726,0.2011908482142859,0.08845424107142907,0.1448225446428575,0.834
-I_e4mIh0yE$_$3,10,course,5.637545758928571,5.894527901785714,5.746,5.947,0.10845424107142954,0.052472098214286333,0.08046316964285749,0.837
-I_e4mIh0yE$_$3,11,of,5.894527901785714,5.9587734375,5.967,6.027,0.07247209821428591,0.06822656250000048,0.07034933035714275,0.742
-I_e4mIh0yE$_$3,12,your,5.9587734375,6.087264508928571,6.067,6.167,0.10822656250000051,0.07973549107142919,0.0939810267857153,0.995
-I_e4mIh0yE$_$3,14,and,6.3442466517857135,6.440614955357142,6.468,6.548,0.12375334821428652,0.10738504464285814,0.11556919642857277,0.84
-I_e4mIh0yE$_$3,15,that,6.440614955357142,6.569106026785713,6.568,6.669,0.12738504464285771,0.09989397321428672,0.11363950892857178,0.97
-I_e4mIh0yE$_$3,16,you,6.569106026785713,6.697597098214285,6.709,6.809,0.13989397321428676,0.11140290178571544,0.1256484375000011,1.0
-I_e4mIh0yE$_$3,17,won't,6.697597098214285,7.002763392857142,6.869,7.049,0.17140290178571504,0.046236607142858155,0.1088197544642866,0.854
-I_e4mIh0yE$_$3,18,make,7.002763392857142,7.340052455357142,7.35,7.531,0.3472366071428574,0.19094754464285746,0.26909207589285744,0.849
-I_e4mIh0yE$_$3,19,the,7.340052455357142,7.532789062499999,7.551,7.631,0.21094754464285792,0.0982109375000011,0.1545792410714295,0.823
-I_e4mIh0yE$_$3,20,mistake,7.532789062499999,7.7576484374999986,7.651,7.992,0.11821093750000067,0.23435156250000144,0.17628125000000106,0.986
-I_e4mIh0yE$_$3,21,twice.,7.7576484374999986,8.271612723214284,8.072,8.393,0.3143515625000006,0.12138727678571648,0.21786941964285766,0.998
-MeTTeMJBNc$_$0,0,"Okay,",0.4336140026132404,1.1723637848432056,0.99,1.25,0.5563859973867595,0.07763621515679442,0.317011106271777,0.512
-MeTTeMJBNc$_$0,1,what,1.1723637848432056,1.365081119337979,1.37,1.551,0.19763621515679453,0.1859188806620209,0.1917775479094076,0.804
-MeTTeMJBNc$_$0,2,happens,1.365081119337979,2.0074722343205575,1.651,2.111,0.285918880662021,0.10352776567944266,0.19472332317073182,0.872
-MeTTeMJBNc$_$0,3,at,2.0074722343205575,2.1520102351916375,2.191,2.271,0.1835277656794423,0.11898976480836243,0.15125876524390236,0.756
-MeTTeMJBNc$_$0,4,this,2.1520102351916375,2.3929069033101045,2.311,2.492,0.15898976480836247,0.09909309668989552,0.12904143074912922,0.879
-MeTTeMJBNc$_$0,5,point,2.3929069033101045,2.617743793554007,2.612,2.952,0.21909309668989563,0.3342562064459931,0.27667465156794435,0.992
-MeTTeMJBNc$_$0,6,after,2.617743793554007,3.067417574041812,3.172,3.413,0.5542562064459933,0.34558242595818767,0.44991931620209025,1.0
-MeTTeMJBNc$_$0,7,we've,3.067417574041812,3.5813304660278744,3.453,3.693,0.3855824259581877,0.11166953397212565,0.24862597996515667,0.722
-MeTTeMJBNc$_$0,8,taken,3.5813304660278744,3.7419282447735194,3.713,4.013,0.13166953397212566,0.2710717552264805,0.2013706445993031,1.0
-MeTTeMJBNc$_$0,9,this,3.7419282447735194,4.127362913763067,4.053,4.233,0.31107175522648056,0.10563708623693291,0.20835442073170674,0.847
-MeTTeMJBNc$_$0,10,brief,4.127362913763067,4.46461824912892,4.454,4.754,0.326637086236933,0.28938175087107965,0.3080094185540063,0.934
-MeTTeMJBNc$_$0,11,walk,4.46461824912892,4.89823225174216,4.874,5.174,0.40938175087107975,0.2757677482578407,0.3425747495644602,0.88
-MeTTeMJBNc$_$0,12,down,4.89823225174216,5.283666920731708,5.254,5.495,0.35576774825783986,0.21133307926829215,0.283550413763066,0.917
-MeTTeMJBNc$_$0,13,memory,5.283666920731708,5.572742922473868,5.555,5.915,0.27133307926829175,0.3422570775261322,0.306795078397212,0.951
-MeTTeMJBNc$_$0,14,"lane,",5.572742922473868,5.9902971472125435,5.975,6.335,0.4022570775261318,0.3447028527874565,0.3734799651567937,0.94
-MeTTeMJBNc$_$0,15,is,6.309345818815331,6.825405596689896,6.836,6.916,0.5266541811846697,0.09059440331010471,0.3086242922473872,1.0
-MeTTeMJBNc$_$0,16,the,6.825405596689896,6.986003375435541,6.976,7.056,0.15059440331010432,0.06999662456445943,0.11029551393728187,1.0
-MeTTeMJBNc$_$0,17,presentation,6.986003375435541,7.724753157665505,7.116,7.897,0.12999662456445904,0.17224684233449494,0.151121733449477,1.0
-MeTTeMJBNc$_$0,18,of,7.724753157665505,7.9174704921602785,7.957,8.017,0.23224684233449455,0.09952950783972092,0.16588817508710774,1.0
-MeTTeMJBNc$_$0,19,the,7.9174704921602785,8.078068270905923,8.077,8.157,0.15952950783972142,0.07893172909407653,0.11923061846689897,0.999
-MeTTeMJBNc$_$0,20,gift.,8.078068270905923,8.270785605400697,8.217,8.658,0.13893172909407703,0.38721439459930274,0.2630730618466899,0.968
-MeTTeMJBNc$_$13,0,It,0.435271472392638,0.9189064417177913,0.502,0.944,0.06672852760736198,0.025093558282208606,0.04591104294478532,0.885
-MeTTeMJBNc$_$13,1,just,0.9189064417177913,1.2090874233128834,1.045,1.366,0.12609355828220858,0.15691257668711667,0.14150306748466268,0.908
-MeTTeMJBNc$_$13,2,needs,1.2090874233128834,1.5798742331288342,1.446,1.667,0.23691257668711652,0.0871257668711658,0.16201917177914127,0.998
-MeTTeMJBNc$_$13,3,to,1.5798742331288342,1.7249647239263803,1.707,1.808,0.12712576687116584,0.08303527607361971,0.10508052147239266,0.835
-MeTTeMJBNc$_$13,4,be,1.7249647239263803,1.8539340490797545,1.848,1.989,0.12303527607361975,0.13506595092024565,0.1290506134969327,0.82
-MeTTeMJBNc$_$13,5,a,1.8539340490797545,1.9829033742331288,2.029,2.049,0.17506595092024546,0.06609662576687114,0.12058128834355819,0.997
-MeTTeMJBNc$_$13,6,simple,1.9829033742331288,2.2085996932515335,2.19,2.571,0.20709662576687116,0.3624003067484667,0.2847484662576689,0.976
-MeTTeMJBNc$_$13,7,"statement,",2.2085996932515335,2.6599923312883433,2.652,3.214,0.44340030674846664,0.5540076687116566,0.4987039877300614,1.0
-MeTTeMJBNc$_$13,8,and,3.0466564417177913,3.562777607361963,3.596,3.676,0.5493435582822088,0.11322239263803713,0.3312829754601232,0.841
-MeTTeMJBNc$_$13,9,then,3.562777607361963,3.691746932515337,3.696,3.817,0.13322239263803715,0.12525306748466303,0.1292377300613501,0.887
-MeTTeMJBNc$_$13,10,you,3.691746932515337,3.8207162576687113,3.837,3.957,0.14525306748466305,0.1362837423312886,0.14076840490797582,0.785
-MeTTeMJBNc$_$13,11,present,3.8207162576687113,4.143139570552147,3.998,4.379,0.17728374233128896,0.23586042944785213,0.20657208588957054,0.952
-MeTTeMJBNc$_$13,12,the,4.143139570552147,4.433320552147238,4.399,4.5,0.2558604294478526,0.0666794478527617,0.16126993865030714,0.835
-MeTTeMJBNc$_$13,13,gift.,4.433320552147238,4.562289877300612,4.52,4.881,0.08667944785276127,0.3187101226993878,0.20269478527607454,1.0
-MeTTeMJBNc$_$7,0,Maybe,0.22493576388888886,0.49807204861111104,0.523,0.763,0.29806423611111116,0.26492795138888897,0.28149609375000006,0.995
-MeTTeMJBNc$_$7,1,you,0.49807204861111104,0.787275173611111,0.803,0.924,0.304927951388889,0.13672482638888905,0.22082638888888906,0.984
-MeTTeMJBNc$_$7,2,could,0.787275173611111,0.9800772569444443,0.964,1.144,0.17672482638888898,0.16392274305555565,0.17032378472222232,0.932
-MeTTeMJBNc$_$7,3,find,1.0424166666666665,1.5584835069444443,1.565,1.885,0.5225833333333334,0.32651649305555575,0.4245499131944447,0.92
-MeTTeMJBNc$_$7,4,a,1.5584835069444443,1.8798203124999997,1.926,1.966,0.36751649305555567,0.08617968750000027,0.22684809027777786,0.567
-MeTTeMJBNc$_$7,5,picture,1.8798203124999997,2.0404887152777773,2.026,2.406,0.1461796875000001,0.36551128472222283,0.25584548611111146,0.994
-MeTTeMJBNc$_$7,6,of,2.0404887152777773,2.4260928819444443,2.467,2.547,0.42651128472222277,0.12090711805555587,0.2737092013888893,0.804
-MeTTeMJBNc$_$7,7,the,2.4260928819444443,2.554627604166666,2.567,2.667,0.1409071180555559,0.1123723958333338,0.12663975694444485,0.983
-MeTTeMJBNc$_$7,8,couple,2.554627604166666,2.715296006944444,2.707,3.068,0.15237239583333384,0.352703993055556,0.2525381944444447,0.918
-MeTTeMJBNc$_$7,9,from,2.715296006944444,3.1973012152777773,3.148,3.449,0.43270399305555607,0.2516987847222225,0.3422013888888895,0.891
-MeTTeMJBNc$_$7,10,their,3.227506944444444,3.743573784722222,3.729,3.889,0.5014930555555561,0.14542621527777788,0.3234596354166672,0.896
-MeTTeMJBNc$_$7,11,wedding,3.743573784722222,3.9685095486111104,3.95,4.411,0.20642621527777827,0.4424904513888892,0.32445833333333374,0.966
-MeTTeMJBNc$_$7,12,or,3.9685095486111104,4.4826484375,4.671,4.771,0.7024904513888899,0.28835156249999994,0.49542100694444535,1.0
-MeTTeMJBNc$_$7,13,sometime,4.4826484375,5.157455729166665,4.912,5.352,0.42935156249999995,0.19454427083333492,0.31194791666666744,0.899
-MeTTeMJBNc$_$7,14,in,5.157455729166665,5.350257812499999,5.392,5.453,0.23454427083333496,0.10274218750000141,0.16864322916666818,0.992
-MeTTeMJBNc$_$7,15,their,5.350257812499999,5.510926215277777,5.493,5.633,0.14274218750000145,0.12207378472222263,0.13240798611111204,0.905
-MeTTeMJBNc$_$7,16,"life,",5.510926215277777,5.735861979166666,5.713,6.074,0.2020737847222227,0.338138020833334,0.27010590277777835,0.997
-MeTTeMJBNc$_$7,17,or,5.735861979166666,6.121466145833333,6.154,6.214,0.41813802083333407,0.0925338541666676,0.25533593750000083,1.0
-MeTTeMJBNc$_$7,18,maybe,6.121466145833333,6.2500008680555545,6.274,6.515,0.1525338541666672,0.26499913194444513,0.20876649305555617,0.932
-MeTTeMJBNc$_$7,19,even,6.2500008680555545,6.57133767361111,6.575,6.755,0.32499913194444563,0.18366232638889013,0.2543307291666679,0.876
-MeTTeMJBNc$_$7,20,a,6.57133767361111,6.796273437499999,6.795,6.815,0.22366232638889016,0.018726562500001265,0.12119444444444527,0.999
-MeTTeMJBNc$_$7,21,current,6.796273437499999,6.956941840277777,6.895,7.316,0.09872656250000045,0.3590581597222231,0.22889236111111133,0.96
-MeTTeMJBNc$_$7,22,picture,6.956941840277777,7.374679687499999,7.376,7.797,0.4190581597222236,0.422320312500001,0.4206892361111123,0.982
-MeTTeMJBNc$_$7,23,and,7.661954861111109,8.178021701388888,8.198,8.298,0.5360451388888912,0.11997829861111242,0.3280117187500018,0.862
-MeTTeMJBNc$_$7,24,have,8.178021701388888,8.30655642361111,8.338,8.439,0.15997829861111157,0.1324435763888907,0.14621093750000025,1.0
-MeTTeMJBNc$_$7,25,it,8.30655642361111,8.467224826388888,8.499,8.539,0.1924435763888912,0.07177517361111185,0.13210937500000064,0.999
-MeTTeMJBNc$_$7,26,put,8.467224826388888,8.59575954861111,8.599,8.739,0.13177517361111235,0.1432404513888912,0.13750781250000088,1.0
-MeTTeMJBNc$_$7,27,in,8.59575954861111,8.756427951388886,8.779,8.839,0.18324045138889034,0.08257204861111411,0.13290625000000222,0.928
-MeTTeMJBNc$_$7,28,a,8.756427951388886,8.852828993055553,8.879,8.92,0.12257204861111326,0.06717100694444689,0.09487152777778007,0.498
-MeTTeMJBNc$_$7,29,beautiful,8.852828993055553,8.981363715277777,8.94,9.32,0.08717100694444646,0.33863628472222373,0.2129036458333351,0.934
-MeTTeMJBNc$_$7,30,frame.,8.981363715277777,9.431235243055553,9.401,9.821,0.41963628472222325,0.38976475694444623,0.40470052083333474,0.969
-RfYyzHpjk4$_$11,0,So,0.5920617088607594,1.1081214398734176,0.598,1.22,0.0059382911392406035,0.11187856012658237,0.05890842563291143,0.922
-RfYyzHpjk4$_$11,1,get,1.1081214398734176,1.3008382120253164,1.321,1.481,0.21287856012658235,0.18016178797468374,0.19652017405063305,0.896
-RfYyzHpjk4$_$11,2,your,1.3008382120253164,1.493554984177215,1.501,1.622,0.20016178797468354,0.128445015822785,0.16430340189873427,0.862
-RfYyzHpjk4$_$11,3,friends,1.493554984177215,1.6541522943037972,1.642,1.863,0.1484450158227848,0.2088477056962028,0.17864636075949392,0.779
-RfYyzHpjk4$_$11,4,lined,1.6541522943037972,2.071705300632911,1.923,2.164,0.26884770569620287,0.092294699367089,0.18057120253164594,0.868
-RfYyzHpjk4$_$11,5,"up,",2.071705300632911,2.1680636867088605,2.224,2.325,0.15229469936708906,0.15693631329113966,0.15461550632911436,0.976
-RfYyzHpjk4$_$11,6,get,2.1680636867088605,2.3928999208860757,2.385,2.545,0.21693631329113927,0.1521000791139242,0.18451819620253174,0.842
-RfYyzHpjk4$_$11,7,your,2.3928999208860757,2.553497231012658,2.566,2.686,0.1731000791139241,0.13250276898734192,0.15280142405063302,0.857
-RfYyzHpjk4$_$11,8,business,2.553497231012658,2.7462140031645568,2.726,2.967,0.17250276898734196,0.2207859968354433,0.19664438291139263,0.958
-RfYyzHpjk4$_$11,9,colleagues,2.7462140031645568,3.2440656645569614,2.987,3.308,0.24078599683544333,0.06393433544303839,0.15236016613924086,0.942
-RfYyzHpjk4$_$11,10,lined,3.2440656645569614,3.501021360759493,3.348,3.589,0.10393433544303843,0.08797863924050686,0.09595648734177264,0.983
-RfYyzHpjk4$_$11,11,up,3.501021360759493,3.5813200158227843,3.65,3.77,0.1489786392405068,0.18867998417721576,0.16882931170886106,0.989
-RfYyzHpjk4$_$11,12,and,3.5813200158227843,3.774036787974683,3.79,3.891,0.20867998417721578,0.11696321202531701,0.1628215981012664,0.822
-RfYyzHpjk4$_$11,13,have,3.774036787974683,3.902514636075949,3.911,4.031,0.13696321202531703,0.12848536392405085,0.13272428797468394,0.867
-RfYyzHpjk4$_$11,14,a,3.902514636075949,4.030992484177215,4.071,4.091,0.1684853639240509,0.060007515822785074,0.11424643987341776,0.976
-RfYyzHpjk4$_$11,15,good,4.030992484177215,4.159470332278481,4.131,4.272,0.10000751582278511,0.11252966772151929,0.1062685917721522,1.0
-RfYyzHpjk4$_$11,16,time.,4.159470332278481,4.320067642405062,4.312,4.533,0.15252966772151932,0.212932357594938,0.18273101265822866,0.959
-RfYyzHpjk4$_$2,1,can,0.46815138473053897,0.6295828967065868,0.638,0.738,0.16984861526946105,0.10841710329341314,0.1391328592814371,0.421
-RfYyzHpjk4$_$2,2,make,0.6295828967065868,0.7587281062874252,0.759,0.899,0.12941710329341316,0.14027189371257487,0.13484449850299401,0.883
-RfYyzHpjk4$_$2,3,a,0.7587281062874252,0.8878733158682636,0.919,0.959,0.1602718937125749,0.0711266841317364,0.1156992889221557,0.441
-RfYyzHpjk4$_$2,4,conference,0.8878733158682636,1.3075952470059882,0.999,1.34,0.11112668413173643,0.03240475299401191,0.07176571856287428,0.945
-RfYyzHpjk4$_$2,5,call,1.3075952470059882,1.4044541541916167,1.36,1.541,0.05240475299401193,0.13654584580838325,0.09447529940119759,0.92
-RfYyzHpjk4$_$2,6,but,1.4044541541916167,1.5981719685628746,1.561,1.661,0.15654584580838327,0.06282803143712545,0.10968693862275436,0.841
-RfYyzHpjk4$_$2,7,it,1.5981719685628746,1.6627445733532937,1.681,1.741,0.08282803143712547,0.07825542664670637,0.08054172904191592,0.484
-RfYyzHpjk4$_$2,8,takes,1.6627445733532937,1.9533212949101797,1.761,1.982,0.09825542664670617,0.02867870508982029,0.06346706586826323,0.422
-RfYyzHpjk4$_$2,9,quite,1.9533212949101797,2.0501802020958086,2.022,2.243,0.0686787050898201,0.19281979790419124,0.13074925149700567,0.558
-RfYyzHpjk4$_$2,10,a,2.0501802020958086,2.243898016467066,2.283,2.303,0.23281979790419127,0.05910198353293383,0.14596089071856233,0.827
-RfYyzHpjk4$_$2,11,bit,2.243898016467066,2.3407569236526946,2.323,2.443,0.07910198353293385,0.10224307634730545,0.09067252994011987,0.784
-RfYyzHpjk4$_$2,12,of,2.3407569236526946,2.469902133233533,2.463,2.524,0.12224307634730547,0.054097866766467106,0.08817047155688629,0.965
-RfYyzHpjk4$_$2,13,"planning,",2.469902133233533,2.792765157185629,2.564,2.825,0.09409786676646714,0.032234842814371056,0.0631663547904191,0.645
-RfYyzHpjk4$_$2,14,well,2.792765157185629,2.8896240643712576,2.845,2.965,0.052234842814371074,0.07537593562874223,0.06380538922155643,0.673
-RfYyzHpjk4$_$2,15,not,2.8896240643712576,2.986482971556886,2.985,3.085,0.09537593562874225,0.09851702844311383,0.09694648203592826,0.898
-RfYyzHpjk4$_$2,16,a,2.986482971556886,3.083341878742515,3.125,3.145,0.13851702844311387,0.06165812125748493,0.1000875748502994,0.995
-RfYyzHpjk4$_$2,17,lot,3.083341878742515,3.2124870883233534,3.186,3.326,0.10265812125748486,0.11351291167664668,0.10808551646706577,0.846
-RfYyzHpjk4$_$2,18,of,3.2124870883233534,3.3416322979041917,3.366,3.406,0.1535129116766467,0.06436770209580844,0.10894030688622758,0.996
-RfYyzHpjk4$_$2,19,planning,3.3416322979041917,3.6967816242514973,3.446,3.787,0.10436770209580848,0.09021837574850267,0.09729303892215557,0.885
-RfYyzHpjk4$_$2,20,it's,3.6967816242514973,3.8904994386227547,3.807,3.928,0.11021837574850268,0.03750056137724522,0.07385946856287373,0.861
-RfYyzHpjk4$_$2,21,pretty,3.8904994386227547,3.987358345808383,3.988,4.229,0.09750056137724528,0.24164165419161687,0.1695711077844313,0.917
-RfYyzHpjk4$_$2,22,easy,3.987358345808383,4.342507672155689,4.269,4.469,0.2816416541916169,0.12649232784431153,0.20406699101796422,1.0
-RfYyzHpjk4$_$2,23,to,4.342507672155689,4.536225486526947,4.509,4.61,0.16649232784431156,0.07377451347305364,0.1201334206586826,0.836
-RfYyzHpjk4$_$2,24,do.,4.536225486526947,4.697656998502994,4.65,4.81,0.11377451347305367,0.11234300149700527,0.11305875748502947,1.0
-RfYyzHpjk4$_$8,2,pretty,0.6911068262411346,1.0446963652482268,1.019,1.28,0.3278931737588653,0.23530363475177318,0.28159840425531923,0.911
-RfYyzHpjk4$_$8,3,easy,1.0446963652482268,1.3661414007092199,1.34,1.541,0.29530363475177324,0.17485859929078007,0.23508111702127665,1.0
-RfYyzHpjk4$_$8,4,to,1.3661414007092199,1.5911529255319148,1.581,1.661,0.2148585992907801,0.06984707446808525,0.14235283687943268,1.0
-RfYyzHpjk4$_$8,5,do,1.5911529255319148,1.6875864361702126,1.702,1.862,0.11084707446808517,0.17441356382978745,0.1426303191489362,1.0
-RfYyzHpjk4$_$8,6,but,1.6875864361702126,1.9125979609929078,1.922,2.003,0.23441356382978729,0.09040203900709232,0.1624078014184397,0.869
-RfYyzHpjk4$_$8,8,got,2.0090314716312054,2.2018984929078016,2.203,2.304,0.1939685283687944,0.10210150709219823,0.14803501773049632,0.91
-RfYyzHpjk4$_$8,9,to,2.2018984929078016,2.3304765070921984,2.324,2.404,0.12210150709219825,0.07352349290780147,0.09781249999999986,0.83
-RfYyzHpjk4$_$8,10,set,2.3304765070921984,2.4590545212765953,2.444,2.645,0.1135234929078015,0.18594547872340472,0.1497344858156031,0.863
-RfYyzHpjk4$_$8,11,up,2.4590545212765953,2.6519215425531915,2.705,2.806,0.24594547872340478,0.1540784574468086,0.20001196808510668,0.706
-RfYyzHpjk4$_$8,12,those,2.6519215425531915,2.9090775709219856,2.826,3.006,0.1740784574468086,0.09692242907801418,0.13550044326241162,0.834
-RfYyzHpjk4$_$8,13,numbers,2.9090775709219856,3.262667109929078,3.047,3.307,0.13792242907801455,0.044332890070922115,0.09112765957446856,0.976
-RfYyzHpjk4$_$8,14,ahead,3.262667109929078,3.4233896276595743,3.368,3.568,0.10533289007092206,0.14461037234042573,0.1249716312056739,0.904
-RfYyzHpjk4$_$8,15,of,3.4233896276595743,3.584112145390071,3.609,3.669,0.18561037234042566,0.0848878546099292,0.13524911347517743,0.756
-RfYyzHpjk4$_$8,16,time.,3.584112145390071,3.7448346631205673,3.709,3.99,0.12488785460992924,0.24516533687943287,0.18502659574468105,0.985
-THoVjtIkeU$_$12,2,we,1.7785903003246752,2.0029170048701297,1.995,2.095,0.21640969967532486,0.0920829951298705,0.15424634740259768,1.0
-THoVjtIkeU$_$12,3,turn,2.0029170048701297,2.1631503652597406,2.135,2.316,0.1320829951298701,0.15284963474025925,0.1424663149350649,0.961
-THoVjtIkeU$_$12,4,our,2.1631503652597406,2.3233837256493506,2.356,2.436,0.1928496347402593,0.11261627435064936,0.15273295454545455,0.833
-THoVjtIkeU$_$12,5,attention,2.3233837256493506,2.5477104301948055,2.456,2.876,0.13261627435064938,0.3282895698051944,0.23045292207792167,0.919
-THoVjtIkeU$_$12,6,to,2.5477104301948055,2.9322704951298704,2.936,3.116,0.38828956980519447,0.18372950487012973,0.2860095373376621,1.0
-THoVjtIkeU$_$12,7,is,2.9322704951298704,3.220690543831169,3.256,3.316,0.3237295048701294,0.09530945616883102,0.20951948051948022,0.757
-THoVjtIkeU$_$12,8,what,3.220690543831169,3.348877232142857,3.356,3.477,0.13530945616883105,0.12812276785714305,0.13171611201298705,0.879
-THoVjtIkeU$_$12,9,grows,3.348877232142857,3.7334372970779217,3.517,3.877,0.16812276785714309,0.14356270292207807,0.15584273538961058,1.0
-THoVjtIkeU$_$12,10,and,3.7942540584415587,4.3102773944805195,4.377,4.457,0.5827459415584411,0.14672260551948035,0.3647342735389607,1.0
-THoVjtIkeU$_$12,11,so,4.3102773944805195,4.5025574269480515,4.517,4.678,0.20672260551948085,0.17544257305194844,0.1910825892857151,1.0
-THoVjtIkeU$_$12,12,if,4.5025574269480515,4.694837459415584,4.738,4.798,0.23544257305194893,0.10316254058441565,0.1693025568181823,0.75
-THoVjtIkeU$_$12,13,we,4.694837459415584,4.855070819805194,4.878,4.998,0.18316254058441572,0.14292918019480627,0.163045860389611,1.0
-THoVjtIkeU$_$12,14,believe,4.855070819805194,5.175537540584415,5.058,5.538,0.20292918019480588,0.3624624594155854,0.28269581980519565,0.934
-THoVjtIkeU$_$12,15,that,5.175537540584415,5.656237621753247,5.658,5.759,0.4824624594155855,0.10276237824675327,0.2926124188311694,0.998
-THoVjtIkeU$_$12,16,anything,5.656237621753247,5.816470982142857,5.839,6.139,0.18276237824675334,0.3225290178571436,0.2526456980519485,0.92
-THoVjtIkeU$_$12,17,is,5.816470982142857,6.168984374999999,6.179,6.239,0.36252901785714364,0.0700156250000008,0.21627232142857222,0.826
-THoVjtIkeU$_$12,18,"possible,",6.168984374999999,6.425357751623377,6.299,6.719,0.1300156250000013,0.29364224837662345,0.21182893668831237,0.963
-THoVjtIkeU$_$12,19,if,6.425357751623377,6.713777800324674,6.759,6.839,0.3336422483766235,0.125222199675326,0.22943222402597474,0.758
-THoVjtIkeU$_$12,20,we,6.713777800324674,6.874011160714286,6.92,7.1,0.2062221996753255,0.2259888392857139,0.2161055194805197,1.0
-THoVjtIkeU$_$12,21,believe,7.191201298701299,7.7072246347402595,7.56,8.101,0.36879870129870085,0.39377536525974133,0.3812870332792211,0.923
-THoVjtIkeU$_$12,22,that,8.056461444805194,8.572484780844157,8.541,8.841,0.48453855519480626,0.26851521915584264,0.37652688717532445,0.974
-THoVjtIkeU$_$12,23,social,8.92172159090909,9.437744926948051,9.462,9.742,0.5402784090909094,0.30425507305194976,0.4222667410714287,1.0
-THoVjtIkeU$_$12,24,justice,9.437744926948051,9.886398336038962,9.782,10.142,0.3442550730519489,0.2556016639610377,0.2999283685064924,0.888
-THoVjtIkeU$_$12,25,can,9.886398336038962,10.206865056818181,10.182,10.383,0.2956016639610386,0.17613494318181822,0.2358683035714284,0.925
-THoVjtIkeU$_$12,26,be,10.206865056818181,10.399145089285714,10.423,10.503,0.21613494318181914,0.10385491071428632,0.15999492694805273,1.0
-THoVjtIkeU$_$12,27,achieved,10.399145089285714,10.831775162337662,10.543,10.963,0.14385491071428547,0.13122483766233728,0.13753987418831226,0.888
-THoVjtIkeU$_$12,28,and,10.831775162337662,10.97598518668831,10.983,11.063,0.15122483766233863,0.08701481331168992,0.11911982548701427,0.831
-THoVjtIkeU$_$12,29,if,10.97598518668831,11.072125202922077,11.083,11.143,0.1070148133116895,0.07087479707792355,0.08894480519480741,1.0
-THoVjtIkeU$_$12,30,we,11.072125202922077,11.168265219155844,11.183,11.283,0.1108747970779227,0.11473478084415589,0.1128047889610384,1.0
-THoVjtIkeU$_$12,31,believe,11.168265219155844,11.456685267857143,11.323,11.804,0.15473478084415682,0.34731473214285735,0.2510247564935062,0.929
-THoVjtIkeU$_$12,32,in,11.456685267857143,11.905338676948052,11.964,12.044,0.5073147321428575,0.13866132305194867,0.3229880275974031,0.888
-THoVjtIkeU$_$12,33,"youth,",11.905338676948052,12.097618709415585,12.124,12.384,0.21866132305194874,0.28638129058441564,0.2525213068181822,0.966
-THoVjtIkeU$_$12,34,they,12.60708887987013,13.12311221590909,13.105,13.225,0.4979111201298707,0.10188778409090915,0.29989945211038904,0.794
-THoVjtIkeU$_$12,35,will,13.12311221590909,13.251298904220778,13.245,13.365,0.12188778409090872,0.11370109577922172,0.11779443993506433,0.997
-THoVjtIkeU$_$12,36,believe,13.251298904220778,13.443578936688311,13.385,13.585,0.1337010957792213,0.14142106331168947,0.13756107954545538,0.93
-THoVjtIkeU$_$12,37,in,13.443578936688311,13.603812297077923,13.605,13.665,0.16142106331168904,0.061187702922076426,0.11130438311688273,0.73
-THoVjtIkeU$_$12,38,themselves.,13.603812297077923,13.860185673701299,13.685,14.166,0.08118770292207778,0.30581432629870164,0.1935010146103897,0.952
-THoVjtIkeU$_$2,0,I,0.01614837786259542,0.0807418893129771,0.042,0.102,0.025851622137404582,0.021258110687022894,0.02355486641221374,0.921
-THoVjtIkeU$_$2,1,think,0.0807418893129771,0.17763215648854963,0.183,0.424,0.1022581106870229,0.24636784351145036,0.17431297709923663,0.961
-THoVjtIkeU$_$2,2,social,0.6626832061068704,1.1788315839694659,1.208,1.449,0.5453167938931296,0.2701684160305342,0.4077426049618319,0.998
-THoVjtIkeU$_$2,3,justice,1.1788315839694659,1.5663926526717558,1.489,1.811,0.31016841603053424,0.24460734732824418,0.2773878816793892,0.94
-THoVjtIkeU$_$2,4,is,1.5663926526717558,1.8247666984732827,1.851,1.932,0.2846073473282442,0.10723330152671728,0.19592032442748075,0.752
-THoVjtIkeU$_$2,5,extremely,1.8247666984732827,2.0508439885496186,1.972,2.374,0.14723330152671732,0.32315601145038153,0.23519465648854943,0.836
