sample_id,word_id,raw_word,ctc_start,ctc_end,forced_start,forced_end,start_error,end_error,midpoint_error
-I_e4mIh0yE$_$3,4,have,3.1962154017857136,3.292583705357142,2.014,3.417,1.1822154017857138,0.12441629464285775,0.5288995535714278
-I_e4mIh0yE$_$3,5,actually,3.292583705357142,3.5174430803571424,3.478,3.763,0.18541629464285814,0.24555691964285753,0.21548660714285783
-I_e4mIh0yE$_$3,6,learned,3.5174430803571424,3.8065479910714277,3.865,4.17,0.34755691964285784,0.3634520089285722,0.355504464285715
-I_e4mIh0yE$_$3,7,"something,",3.8065479910714277,4.288389508928571,4.312,4.801,0.5054520089285726,0.5126104910714293,0.5090312500000009
-I_e4mIh0yE$_$3,8,over,4.928747767857142,5.444809151785714,5.574,5.716,0.645252232142858,0.2711908482142862,0.45822154017857253
-I_e4mIh0yE$_$3,9,the,5.444809151785714,5.637545758928571,5.736,5.797,0.29119084821428576,0.1594542410714288,0.22532254464285728
-I_e4mIh0yE$_$3,10,course,5.637545758928571,5.894527901785714,5.838,6.041,0.20045424107142917,0.14647209821428664,0.17346316964285746
-I_e4mIh0yE$_$3,11,of,5.894527901785714,5.9587734375,6.062,6.102,0.16747209821428655,0.14322656250000065,0.15534933035714316
-I_e4mIh0yE$_$3,12,your,5.9587734375,6.087264508928571,6.143,6.265,0.18422656250000014,0.17773549107142905,0.18098102678571504
-I_e4mIh0yE$_$3,13,"carreer,",6.087264508928571,6.3442466517857135,6.306,6.55,0.21873549107142942,0.20575334821428637,0.21224441964285834
-I_e4mIh0yE$_$3,14,and,6.3442466517857135,6.440614955357142,6.57,6.652,0.22575334821428683,0.21138504464285823,0.21856919642857298
-I_e4mIh0yE$_$3,15,that,6.440614955357142,6.569106026785713,6.672,6.774,0.2313850446428578,0.20489397321428715,0.21813950892857203
-I_e4mIh0yE$_$3,16,you,6.569106026785713,6.697597098214285,6.814,6.916,0.2448939732142872,0.21840290178571564,0.23164843750000141
-I_e4mIh0yE$_$3,17,won't,6.697597098214285,7.002763392857142,6.957,7.16,0.2594029017857151,0.15723660714285792,0.20831975446428652
-I_e4mIh0yE$_$3,18,make,7.002763392857142,7.340052455357142,7.465,7.628,0.46223660714285764,0.2879475446428579,0.37509207589285776
-I_e4mIh0yE$_$3,19,the,7.340052455357142,7.532789062499999,7.669,7.75,0.32894754464285736,0.21721093750000087,0.2730792410714291
-I_e4mIh0yE$_$3,20,mistake,7.532789062499999,7.7576484374999986,7.77,8.116,0.23721093750000044,0.3583515625000011,0.2977812500000008
-I_e4mIh0yE$_$3,21,twice.,7.7576484374999986,8.271612723214284,8.198,8.543,0.44035156250000185,0.27138727678571506,0.35586941964285757
-MeTTeMJBNc$_$0,0,"Okay,",0.4336140026132404,1.1723637848432056,0.994,1.278,0.5603859973867595,0.10563621515679444,0.333011106271777
-MeTTeMJBNc$_$0,1,what,1.1723637848432056,1.365081119337979,1.4,1.562,0.22763621515679433,0.196918880662021,0.21227754790940756
-MeTTeMJBNc$_$0,2,happens,1.365081119337979,2.0074722343205575,1.664,2.13,0.2989188806620209,0.12252776567944235,0.2107233231707316
-MeTTeMJBNc$_$0,3,at,2.0074722343205575,2.1520102351916375,2.212,2.293,0.20452776567944264,0.14098976480836267,0.17275876524390266
-MeTTeMJBNc$_$0,4,this,2.1520102351916375,2.3929069033101045,2.354,2.536,0.20198976480836262,0.14309309668989556,0.1725414307491293
-MeTTeMJBNc$_$0,5,point,2.3929069033101045,2.617743793554007,2.658,3.003,0.26509309668989545,0.38525620644599323,0.32517465156794434
-MeTTeMJBNc$_$0,6,after,2.617743793554007,3.067417574041812,3.226,3.449,0.6082562064459931,0.3815824259581877,0.4949193162020902
-MeTTeMJBNc$_$0,7,we've,3.067417574041812,3.5813304660278744,3.51,3.733,0.44258242595818764,0.15166953397212568,0.29712597996515666
-MeTTeMJBNc$_$0,8,taken,3.5813304660278744,3.7419282447735194,3.774,4.078,0.1926695339721256,0.3360717552264809,0.26437064459930326
-MeTTeMJBNc$_$0,9,this,3.7419282447735194,4.127362913763067,4.119,4.281,0.3770717552264804,0.15363708623693295,0.2653544207317067
-MeTTeMJBNc$_$0,10,brief,4.127362913763067,4.46461824912892,4.525,4.809,0.3976370862369336,0.34438175087108025,0.37100941855400693
-MeTTeMJBNc$_$0,11,walk,4.46461824912892,4.89823225174216,4.93,5.255,0.4653817508710798,0.3567677482578402,0.41107474956446
-MeTTeMJBNc$_$0,12,down,4.89823225174216,5.283666920731708,5.336,5.559,0.4377677482578406,0.2753330792682922,0.3565504137630664
-MeTTeMJBNc$_$0,13,memory,5.283666920731708,5.572742922473868,5.641,5.986,0.35733307926829205,0.41325707752613194,0.385295078397212
-MeTTeMJBNc$_$0,14,"lane,",5.572742922473868,5.9902971472125435,6.067,6.432,0.49425707752613235,0.4417028527874569,0.4679799651567942
-MeTTeMJBNc$_$0,15,is,6.309345818815331,6.825405596689896,6.939,7.02,0.6296541811846694,0.19459440331010391,0.41212429224738667
-MeTTeMJBNc$_$0,16,the,6.825405596689896,6.986003375435541,7.081,7.162,0.25559440331010475,0.1759966245644593,0.21579551393728202
-MeTTeMJBNc$_$0,17,presentation,6.986003375435541,7.724753157665505,7.203,7.994,0.21699662456445967,0.2692468423344945,0.24312173344947707
-MeTTeMJBNc$_$0,18,of,7.724753157665505,7.9174704921602785,8.055,8.136,0.3302468423344944,0.2185295078397207,0.27438817508710756
-MeTTeMJBNc$_$0,19,the,7.9174704921602785,8.078068270905923,8.177,8.278,0.25952950783972106,0.19993172909407697,0.22973061846689902
-MeTTeMJBNc$_$0,20,gift.,8.078068270905923,8.270785605400697,8.339,8.786,0.2609317290940769,0.5152143945993028,0.3880730618466899
-MeTTeMJBNc$_$13,0,It,0.435271472392638,0.9189064417177913,0.35,0.474,0.08527147239263805,0.44490644171779137,0.26508895705521474
-MeTTeMJBNc$_$13,1,just,0.9189064417177913,1.2090874233128834,1.072,1.402,0.15309355828220872,0.19291257668711648,0.17300306748466265
-MeTTeMJBNc$_$13,2,needs,1.2090874233128834,1.5798742331288342,1.484,1.711,0.27491257668711655,0.13112576687116584,0.2030191717791413
-MeTTeMJBNc$_$13,3,to,1.5798742331288342,1.7249647239263803,1.752,1.855,0.17212576687116576,0.13003527607361964,0.1510805214723926
-MeTTeMJBNc$_$13,4,be,1.7249647239263803,1.8539340490797545,1.896,2.04,0.17103527607361957,0.18606595092024558,0.17855061349693258
-MeTTeMJBNc$_$13,5,a,1.8539340490797545,1.9829033742331288,2.082,2.102,0.2280659509202454,0.11909662576687108,0.17358128834355813
-MeTTeMJBNc$_$13,6,simple,1.9829033742331288,2.2085996932515335,2.247,2.638,0.2640966257668711,0.4294003067484664,0.34674846625766875
-MeTTeMJBNc$_$13,7,"statement,",2.2085996932515335,2.6599923312883433,2.721,3.318,0.5124003067484666,0.6580076687116567,0.5852039877300614
-MeTTeMJBNc$_$13,8,and,3.0466564417177913,3.562777607361963,3.689,3.772,0.6423435582822088,0.20922239263803677,0.425782975460123
-MeTTeMJBNc$_$13,9,then,3.562777607361963,3.691746932515337,3.792,3.916,0.2292223926380368,0.22425306748466278,0.22673773006134978
-MeTTeMJBNc$_$13,10,you,3.691746932515337,3.8207162576687113,3.937,4.06,0.2452530674846627,0.23928374233128835,0.24226840490797552
-MeTTeMJBNc$_$13,11,present,3.8207162576687113,4.143139570552147,4.102,4.493,0.28128374233128906,0.3498604294478529,0.315572085889571
-MeTTeMJBNc$_$13,12,the,4.143139570552147,4.433320552147238,4.514,4.617,0.3708604294478528,0.1836794478527617,0.27726993865030725
-MeTTeMJBNc$_$13,13,gift.,4.433320552147238,4.562289877300612,4.637,5.008,0.20367944785276126,0.4457101226993876,0.3246947852760744
-MeTTeMJBNc$_$7,0,Maybe,0.22493576388888886,0.49807204861111104,0.545,0.767,0.3200642361111112,0.268927951388889,0.2944960937500001
-MeTTeMJBNc$_$7,1,you,0.49807204861111104,0.787275173611111,0.808,0.929,0.309927951388889,0.14172482638888906,0.22582638888888906
-MeTTeMJBNc$_$7,2,could,0.787275173611111,0.9800772569444443,0.969,1.151,0.18172482638888898,0.17092274305555577,0.17632378472222238
-MeTTeMJBNc$_$7,3,find,1.0424166666666665,1.5584835069444443,1.575,1.898,0.5325833333333334,0.33951649305555565,0.43604991319444464
-MeTTeMJBNc$_$7,4,a,1.5584835069444443,1.8798203124999997,1.938,1.979,0.3795164930555557,0.09917968750000039,0.23934809027777793
-MeTTeMJBNc$_$7,5,picture,1.8798203124999997,2.0404887152777773,2.039,2.423,0.15917968750000044,0.38251128472222273,0.2708454861111116
-MeTTeMJBNc$_$7,6,of,2.0404887152777773,2.4260928819444443,2.484,2.564,0.4435112847222227,0.13790711805555578,0.2907092013888892
-MeTTeMJBNc$_$7,7,the,2.4260928819444443,2.554627604166666,2.585,2.686,0.15890711805555569,0.13137239583333393,0.1451397569444448
-MeTTeMJBNc$_$7,8,couple,2.554627604166666,2.715296006944444,2.726,3.089,0.17137239583333397,0.3737039930555559,0.2725381944444447
-MeTTeMJBNc$_$7,9,from,2.715296006944444,3.1973012152777773,3.17,3.473,0.45470399305555587,0.27569878472222253,0.3652013888888894
-MeTTeMJBNc$_$7,10,their,3.227506944444444,3.743573784722222,3.756,3.917,0.5284930555555558,0.1734262152777779,0.3509596354166671
-MeTTeMJBNc$_$7,11,wedding,3.743573784722222,3.9685095486111104,3.978,4.442,0.2344262152777783,0.4734904513888898,0.35395833333333404
-MeTTeMJBNc$_$7,12,or,3.9685095486111104,4.4826484375,4.705,4.806,0.7364904513888897,0.3233515625000001,0.5299210069444453
-MeTTeMJBNc$_$7,13,sometime,4.4826484375,5.157455729166665,4.947,5.391,0.4643515625000001,0.23354427083333462,0.34894791666666736
-MeTTeMJBNc$_$7,14,in,5.157455729166665,5.350257812499999,5.432,5.492,0.274544270833335,0.14174218750000112,0.20814322916666805
-MeTTeMJBNc$_$7,15,their,5.350257812499999,5.510926215277777,5.533,5.674,0.18274218750000149,0.163073784722223,0.17290798611111224
-MeTTeMJBNc$_$7,16,"life,",5.510926215277777,5.735861979166666,5.755,6.138,0.24407378472222252,0.40213802083333405,0.3231059027777783
-MeTTeMJBNc$_$7,17,or,5.735861979166666,6.121466145833333,6.199,6.26,0.463138020833334,0.13853385416666697,0.3008359375000005
-MeTTeMJBNc$_$7,18,maybe,6.121466145833333,6.2500008680555545,6.32,6.562,0.19853385416666747,0.31199913194444573,0.2552664930555566
-MeTTeMJBNc$_$7,19,even,6.2500008680555545,6.57133767361111,6.623,6.805,0.37299913194444567,0.23366232638888995,0.3033307291666678
-MeTTeMJBNc$_$7,20,a,6.57133767361111,6.796273437499999,6.845,6.865,0.27366232638889,0.06872656250000109,0.1711944444444451
-MeTTeMJBNc$_$7,21,current,6.796273437499999,6.956941840277777,6.946,7.37,0.1497265625000006,0.4130581597222234,0.28139236111111154
-MeTTeMJBNc$_$7,22,picture,6.956941840277777,7.374679687499999,7.431,7.855,0.4740581597222233,0.48032031250000173,0.4771892361111125
-MeTTeMJBNc$_$7,23,and,7.661954861111109,8.178021701388888,8.259,8.36,0.5970451388888911,0.1819782986111118,0.38951171875000146
-MeTTeMJBNc$_$7,24,have,8.178021701388888,8.30655642361111,8.4,8.501,0.22197829861111273,0.1944435763888901,0.20821093750000053
-MeTTeMJBNc$_$7,25,it,8.30655642361111,8.467224826388888,8.562,8.602,0.25544357638889004,0.13477517361111246,0.19510937500000036
-MeTTeMJBNc$_$7,26,put,8.467224826388888,8.59575954861111,8.662,8.804,0.19477517361111296,0.2082404513888907,0.20150781250000094
-MeTTeMJBNc$_$7,27,in,8.59575954861111,8.756427951388886,8.844,8.905,0.24824045138888984,0.14857204861111306,0.19840625000000145
-MeTTeMJBNc$_$7,28,a,8.756427951388886,8.852828993055553,8.945,8.986,0.18857204861111398,0.1331710069444476,0.1608715277777808
-MeTTeMJBNc$_$7,29,beautiful,8.852828993055553,8.981363715277777,9.006,9.389,0.15317100694444719,0.4076362847222228,0.280403645833335
-MeTTeMJBNc$_$7,30,frame.,8.981363715277777,9.431235243055553,9.47,9.894,0.4886362847222241,0.46276475694444663,0.47570052083333536
-NFrJFQijFE$_$1,0,Structural,0.6896498579545454,1.5272531960227274,0.588,1.014,0.1016498579545454,0.5132531960227273,0.3074515269886363
-NFrJFQijFE$_$1,1,mounts,1.5272531960227274,1.8487801846590908,1.116,1.318,0.41125319602272725,0.5307801846590907,0.471016690340909
-NFrJFQijFE$_$1,3,have,1.9130855823863637,1.9773909801136362,1.704,1.866,0.20908558238636377,0.11139098011363613,0.16023828125000006
-NFrJFQijFE$_$1,10,we,4.162141335227273,4.67821768465909,3.063,3.124,1.0991413352272725,1.5542176846590903,1.3266795099431816
-NFrJFQijFE$_$1,13,all,4.806828480113637,4.935439275568182,3.57,3.631,1.2368284801136373,1.3044392755681824,1.2706338778409096
-NFrJFQijFE$_$2,0,So,0.1127119891826923,0.2737291165865384,0.573,0.819,0.46028801081730764,0.5452708834134615,0.5027794471153846
-NFrJFQijFE$_$2,2,coordinate,3.138987079326923,3.8483093449519234,1.065,1.331,2.073987079326923,2.5173093449519235,2.2956482121394233
-NFrJFQijFE$_$2,4,all,3.9127161959134615,3.9771230468749996,1.474,1.597,2.438716195913462,2.3801230468749996,2.409419621394231
-NFrJFQijFE$_$2,6,proper,4.105936748798078,4.331360727163462,1.966,2.13,2.1399367487980774,2.201360727163462,2.1706487379807697
-NFrJFQijFE$_$2,8,fields,4.6855984074519235,4.782208683894231,4.178,4.403,0.5075984074519235,0.37920868389423124,0.4434035456730774
-NFrJFQijFE$_$2,11,ready,4.911022385817308,5.200853215144231,4.751,4.935,0.16002238581730754,0.2658532151442312,0.21293780048076982
-NFrJFQijFE$_$2,12,for,5.554243990384616,6.070345703125,4.976,5.079,0.5782439903846157,0.9913457031249999,0.7847948467548083
-NFrJFQijFE$_$2,13,the,6.070345703125,6.199159405048077,5.263,5.488,0.8073457031249998,0.7111594050480763,0.759252554086538
-NFrJFQijFE$_$2,15,to,6.3601765324519235,6.521193659855769,6.308,6.369,0.05217653245192366,0.1521936598557696,0.10218509615384619
-RfYyzHpjk4$_$11,0,So,0.5920617088607594,1.1081214398734176,0.579,0.827,0.013061708860759413,0.28112143987341764,0.14709157436708853
-RfYyzHpjk4$_$11,1,get,1.1081214398734176,1.3008382120253164,1.365,1.531,0.2568785601265824,0.23016178797468356,0.24352017405063298
-RfYyzHpjk4$_$11,2,your,1.3008382120253164,1.493554984177215,1.551,1.675,0.2501617879746836,0.18144501582278494,0.21580340189873426
-RfYyzHpjk4$_$11,3,friends,1.493554984177215,1.6541522943037972,1.696,1.924,0.20244501582278485,0.26984770569620276,0.2361463607594939
-RfYyzHpjk4$_$11,4,lined,1.6541522943037972,2.071705300632911,1.986,2.234,0.3318477056962028,0.16229469936708885,0.24707120253164583
-RfYyzHpjk4$_$11,5,"up,",2.071705300632911,2.1680636867088605,2.296,2.399,0.22429469936708868,0.2309363132911395,0.2276155063291141
-RfYyzHpjk4$_$11,6,get,2.1680636867088605,2.3928999208860757,2.462,2.627,0.2939363132911397,0.23410007911392405,0.26401819620253186
-RfYyzHpjk4$_$11,7,your,2.3928999208860757,2.553497231012658,2.648,2.772,0.2551000791139244,0.21850276898734178,0.2368014240506331
-RfYyzHpjk4$_$11,8,business,2.553497231012658,2.7462140031645568,2.792,3.061,0.2385027689873418,0.31478599683544317,0.2766443829113925
-RfYyzHpjk4$_$11,9,colleagues,2.7462140031645568,3.2440656645569614,3.082,3.413,0.3357859968354431,0.16893433544303837,0.2523601661392407
-RfYyzHpjk4$_$11,10,lined,3.2440656645569614,3.501021360759493,3.454,3.703,0.20993433544303874,0.20197863924050674,0.20595648734177274
-RfYyzHpjk4$_$11,11,up,3.501021360759493,3.5813200158227843,3.765,3.868,0.263978639240507,0.28667998417721563,0.2753293117088611
-RfYyzHpjk4$_$11,12,and,3.5813200158227843,3.774036787974683,3.909,4.013,0.32767998417721556,0.2389632120253169,0.2833215981012662
-RfYyzHpjk4$_$11,13,have,3.774036787974683,3.902514636075949,4.034,4.158,0.2599632120253168,0.2554853639240515,0.25772428797468416
-RfYyzHpjk4$_$11,14,a,3.902514636075949,4.030992484177215,4.199,4.22,0.296485363924051,0.18900751582278463,0.2427464398734176
-RfYyzHpjk4$_$11,15,good,4.030992484177215,4.159470332278481,4.261,4.406,0.230007515822785,0.24652966772151874,0.23826859177215187
-RfYyzHpjk4$_$11,16,time.,4.159470332278481,4.320067642405062,4.447,4.675,0.2875296677215191,0.35493235759493746,0.3212310126582283
-RfYyzHpjk4$_$2,0,You,0.2098609655688623,0.46815138473053897,0.511,0.613,0.3011390344311377,0.14484861526946102,0.22299382485029934
-RfYyzHpjk4$_$2,1,can,0.46815138473053897,0.6295828967065868,0.634,0.757,0.16584861526946104,0.12741710329341316,0.1466328592814371
-RfYyzHpjk4$_$2,2,make,0.6295828967065868,0.7587281062874252,0.777,0.92,0.14741710329341318,0.1612718937125749,0.15434449850299403
-RfYyzHpjk4$_$2,3,a,0.7587281062874252,0.8878733158682636,0.941,0.981,0.1822718937125748,0.09312668413173641,0.13769928892215566
-RfYyzHpjk4$_$2,4,conference,0.8878733158682636,1.3075952470059882,1.022,1.37,0.13412668413173645,0.062404752994011936,0.09826571856287425
-RfYyzHpjk4$_$2,5,call,1.3075952470059882,1.4044541541916167,1.39,1.574,0.08240475299401173,0.1695458458083834,0.12597529940119756
-RfYyzHpjk4$_$2,6,but,1.4044541541916167,1.5981719685628746,1.595,1.697,0.1905458458083833,0.09882803143712549,0.1446869386227544
-RfYyzHpjk4$_$2,7,it,1.5981719685628746,1.6627445733532937,1.717,1.779,0.1188280314371255,0.11625542664670618,0.11754172904191584
-RfYyzHpjk4$_$2,8,takes,1.6627445733532937,1.9533212949101797,1.799,2.024,0.1362554266467062,0.07067870508982033,0.10346706586826326
-RfYyzHpjk4$_$2,9,quite,1.9533212949101797,2.0501802020958086,2.065,2.29,0.11167870508982025,0.2398197979041914,0.17574925149700582
-RfYyzHpjk4$_$2,10,a,2.0501802020958086,2.243898016467066,2.31,2.351,0.2598197979041914,0.10710198353293388,0.18346089071856242
-RfYyzHpjk4$_$2,11,bit,2.243898016467066,2.3407569236526946,2.372,2.494,0.12810198353293378,0.1532430763473056,0.14067252994011992
-RfYyzHpjk4$_$2,12,of,2.3407569236526946,2.469902133233533,2.515,2.576,0.17424307634730551,0.10609786676646715,0.14017047155688633
-RfYyzHpjk4$_$2,13,"planning,",2.469902133233533,2.792765157185629,2.617,2.903,0.14709786676646708,0.1102348428143709,0.128666354790419
-RfYyzHpjk4$_$2,14,well,2.792765157185629,2.8896240643712576,2.924,3.026,0.1312348428143708,0.13637593562874217,0.13380538922155627
-RfYyzHpjk4$_$2,15,not,2.8896240643712576,2.986482971556886,3.046,3.149,0.1563759356287422,0.1625170284431139,0.15944648203592826
-RfYyzHpjk4$_$2,16,a,2.986482971556886,3.083341878742515,3.19,3.21,0.2035170284431138,0.12665812125748488,0.16508757485029935
-RfYyzHpjk4$_$2,17,lot,3.083341878742515,3.2124870883233534,3.251,3.394,0.1676581212574848,0.18151291167664674,0.17458551646706577
-RfYyzHpjk4$_$2,18,of,3.2124870883233534,3.3416322979041917,3.435,3.476,0.22251291167664666,0.13436770209580828,0.17844030688622747
-RfYyzHpjk4$_$2,19,planning,3.3416322979041917,3.6967816242514973,3.517,3.864,0.1753677020958082,0.16721837574850262,0.17129303892215542
-RfYyzHpjk4$_$2,20,it's,3.6967816242514973,3.8904994386227547,3.885,4.007,0.18821837574850253,0.11650056137724496,0.15235946856287352
-RfYyzHpjk4$_$2,21,pretty,3.8904994386227547,3.987358345808383,4.069,4.314,0.17850056137724524,0.32664165419161684,0.25257110778443126
-RfYyzHpjk4$_$2,22,easy,3.987358345808383,4.342507672155689,4.355,4.559,0.3676416541916172,0.21649232784431138,0.2920669910179643
-RfYyzHpjk4$_$2,23,to,4.342507672155689,4.536225486526947,4.6,4.682,0.25749232784431086,0.1457745134730537,0.20163342065868228
-RfYyzHpjk4$_$2,24,do.,4.536225486526947,4.697656998502994,4.743,4.907,0.20677451347305364,0.2093430014970057,0.20805875748502967
-RfYyzHpjk4$_$8,0,It's,0.17679476950354608,0.5143120567375886,0.485,0.606,0.3082052304964539,0.09168794326241136,0.19994658687943262
-RfYyzHpjk4$_$8,1,"pretty,",0.5143120567375886,0.6911068262411346,0.707,0.99,0.19268794326241134,0.29889317375886537,0.2457905585106383
-RfYyzHpjk4$_$8,2,pretty,0.6911068262411346,1.0446963652482268,1.031,1.293,0.3398931737588653,0.24830363475177308,0.2940984042553192
-RfYyzHpjk4$_$8,3,easy,1.0446963652482268,1.3661414007092199,1.354,1.556,0.30930363475177325,0.1898585992907802,0.24958111702127672
-RfYyzHpjk4$_$8,4,to,1.3661414007092199,1.5911529255319148,1.596,1.677,0.22985859929078023,0.08584707446808526,0.15785283687943275
-RfYyzHpjk4$_$8,5,do,1.5911529255319148,1.6875864361702126,1.718,1.859,0.12684707446808519,0.17141356382978734,0.14913031914893615
-RfYyzHpjk4$_$8,6,but,1.6875864361702126,1.9125979609929078,1.94,2.021,0.2524135638297873,0.10840203900709211,0.1804078014184396
-RfYyzHpjk4$_$8,7,you,1.9125979609929078,2.0090314716312054,2.041,2.203,0.12840203900709213,0.1939685283687944,0.16118528368794327
-RfYyzHpjk4$_$8,8,got,2.0090314716312054,2.2018984929078016,2.223,2.324,0.21396852836879443,0.12210150709219825,0.16803501773049634
-RfYyzHpjk4$_$8,9,to,2.2018984929078016,2.3304765070921984,2.344,2.425,0.14210150709219826,0.09452349290780138,0.11831249999999982
-RfYyzHpjk4$_$8,10,set,2.3304765070921984,2.4590545212765953,2.465,2.667,0.1345234929078014,0.20794547872340452,0.17123448581560297
-RfYyzHpjk4$_$8,11,up,2.4590545212765953,2.6519215425531915,2.708,2.829,0.2489454787234049,0.17707845744680872,0.2130119680851068
-RfYyzHpjk4$_$8,12,those,2.6519215425531915,2.9090775709219856,2.849,3.011,0.19707845744680874,0.10192242907801452,0.14950044326241185
-RfYyzHpjk4$_$8,13,numbers,2.9090775709219856,3.262667109929078,3.071,3.334,0.16192242907801457,0.07133289007092225,0.11662765957446863
-RfYyzHpjk4$_$8,14,ahead,3.262667109929078,3.4233896276595743,3.395,3.597,0.1323328900709222,0.17361037234042564,0.15297163120567392
-RfYyzHpjk4$_$8,15,of,3.4233896276595743,3.584112145390071,3.637,3.698,0.21361037234042568,0.11388785460992912,0.1637491134751774
-RfYyzHpjk4$_$8,16,time.,3.584112145390071,3.7448346631205673,3.738,4.021,0.15388785460992915,0.27616533687943257,0.21502659574468086
-THoVjtIkeU$_$12,0,What,1.1023336038961038,1.6183569399350648,1.647,1.788,0.5446663961038962,0.16964306006493524,0.3571547280844156
-THoVjtIkeU$_$12,1,ever,1.6183569399350648,1.7785903003246752,1.808,1.969,0.18964306006493525,0.19040969967532484,0.19002637987013005
-THoVjtIkeU$_$12,2,we,1.7785903003246752,2.0029170048701297,2.009,2.109,0.23040969967532465,0.1060829951298703,0.16824634740259747
-THoVjtIkeU$_$12,3,turn,2.0029170048701297,2.1631503652597406,2.15,2.33,0.14708299512987022,0.1668496347402595,0.15696631493506508
-THoVjtIkeU$_$12,4,our,2.1631503652597406,2.3233837256493506,2.371,2.451,0.20784963474025941,0.12761627435064948,0.16773295454545467
-THoVjtIkeU$_$12,5,attention,2.3233837256493506,2.5477104301948055,2.471,2.873,0.1476162743506495,0.32528956980519474,0.2364529220779219
-THoVjtIkeU$_$12,6,to,2.5477104301948055,2.9322704951298704,2.933,3.134,0.38528956980519435,0.20172950487012953,0.29350953733766194
-THoVjtIkeU$_$12,7,is,2.9322704951298704,3.220690543831169,3.255,3.315,0.3227295048701295,0.09430945616883113,0.20851948051948033
-THoVjtIkeU$_$12,8,what,3.220690543831169,3.348877232142857,3.375,3.496,0.15430945616883118,0.14712276785714318,0.15071611201298718
-THoVjtIkeU$_$12,9,grows,3.348877232142857,3.7334372970779217,3.536,3.877,0.1871227678571432,0.14356270292207807,0.16534273538961064
-THoVjtIkeU$_$12,10,and,3.7942540584415587,4.3102773944805195,4.4,4.48,0.6057459415584416,0.16972260551948093,0.3877342735389613
-THoVjtIkeU$_$12,11,so,4.3102773944805195,4.5025574269480515,4.54,4.701,0.22972260551948054,0.19844257305194812,0.21408258928571477
-THoVjtIkeU$_$12,12,if,4.5025574269480515,4.694837459415584,4.761,4.822,0.2584425730519486,0.12716254058441567,0.19280255681818215
-THoVjtIkeU$_$12,13,we,4.694837459415584,4.855070819805194,4.882,5.023,0.18716254058441528,0.16792918019480574,0.1775458603896105
-THoVjtIkeU$_$12,14,believe,4.855070819805194,5.175537540584415,5.063,5.565,0.20792918019480577,0.38946245941558555,0.29869581980519566
-THoVjtIkeU$_$12,15,that,5.175537540584415,5.656237621753247,5.665,5.786,0.4894624594155852,0.12976237824675252,0.30961241883116886
-THoVjtIkeU$_$12,16,anything,5.656237621753247,5.816470982142857,5.866,6.168,0.2097623782467526,0.3515290178571435,0.28064569805194806
-THoVjtIkeU$_$12,17,is,5.816470982142857,6.168984374999999,6.208,6.268,0.39152901785714356,0.09901562500000072,0.24527232142857214
-THoVjtIkeU$_$12,18,"possible,",6.168984374999999,6.425357751623377,6.308,6.75,0.13901562500000075,0.32464224837662314,0.23182893668831195
-THoVjtIkeU$_$12,19,if,6.425357751623377,6.713777800324674,6.79,6.851,0.3646422483766232,0.13722219967532556,0.25093222402597437
-THoVjtIkeU$_$12,20,we,6.713777800324674,6.874011160714286,6.931,7.132,0.21722219967532563,0.2579888392857139,0.23760551948051978
-THoVjtIkeU$_$12,21,believe,7.191201298701299,7.7072246347402595,7.594,8.136,0.40279870129870154,0.4287753652597397,0.4157870332792206
-THoVjtIkeU$_$12,22,that,8.056461444805194,8.572484780844157,8.578,9.282,0.5215385551948053,0.7095152191558434,0.6155268871753243
-THoVjtIkeU$_$12,23,social,8.92172159090909,9.437744926948051,9.503,9.784,0.5812784090909098,0.3462550730519496,0.4637667410714288
-THoVjtIkeU$_$12,24,justice,9.437744926948051,9.886398336038962,9.804,10.166,0.36625507305194915,0.2796016639610386,0.322928368506493
-THoVjtIkeU$_$12,25,can,9.886398336038962,10.206865056818181,10.226,10.407,0.3396016639610391,0.20013494318181912,0.2698683035714291
-THoVjtIkeU$_$12,26,be,10.206865056818181,10.399145089285714,10.467,10.547,0.2601349431818196,0.1478549107142868,0.2039949269480532
-THoVjtIkeU$_$12,27,achieved,10.399145089285714,10.831775162337662,10.587,10.989,0.18785491071428595,0.15722483766233886,0.1725398741883133
-THoVjtIkeU$_$12,28,and,10.831775162337662,10.97598518668831,11.029,11.09,0.197224837662338,0.11401481331168917,0.15561982548701359
-THoVjtIkeU$_$12,29,if,10.97598518668831,11.072125202922077,11.13,11.19,0.1540148133116901,0.11787479707792237,0.13594480519480712
-THoVjtIkeU$_$12,30,we,11.072125202922077,11.168265219155844,11.23,11.331,0.1578747970779233,0.16273478084415594,0.16030478896103872
-THoVjtIkeU$_$12,31,believe,11.168265219155844,11.456685267857143,11.371,11.853,0.20273478084415686,0.39631473214285684,0.29952475649350596
-THoVjtIkeU$_$12,32,in,11.456685267857143,11.905338676948052,12.014,12.094,0.5573147321428564,0.1886613230519476,0.372988027597402
-THoVjtIkeU$_$12,33,"youth,",11.905338676948052,12.097618709415585,12.175,12.436,0.2696613230519489,0.33838129058441524,0.30402130681818207
-THoVjtIkeU$_$12,34,they,12.60708887987013,13.12311221590909,13.159,13.259,0.551911120129871,0.13588778409090985,0.3438994521103895
-THoVjtIkeU$_$12,35,will,13.12311221590909,13.251298904220778,13.28,13.42,0.15688778409090887,0.16870109577922143,0.16279443993506426
